seed,method,admm_controller,admm_rho0,bits,name,d_in,d_out,final_primal,final_dual,final_rho,recon_error
2,admm_gptq,task_feasibility,0.01,4,transformer.h.0.attn.c_attn,768,2304,0.7985918959559886,0.8520305816433582,0.49158339971762866,0.09638726772051592
2,admm_gptq,task_feasibility,0.01,4,transformer.h.0.attn.c_proj,768,768,0.3006796727279018,0.13906412086609732,0.6431123841500603,0.092136926898797
2,admm_gptq,task_feasibility,0.01,4,transformer.h.0.mlp.c_fc,768,3072,0.5185052593127525,0.24932960922216912,0.6071625990304529,0.07716546691566935
2,admm_gptq,task_feasibility,0.01,4,transformer.h.0.mlp.c_proj,3072,768,0.9079718838898607,0.3590941155583412,0.6763095445531202,0.31714187416982625
2,admm_gptq,task_feasibility,0.01,4,transformer.h.1.attn.c_attn,768,2304,0.5098810467197321,0.38085901795300836,0.5772037022013757,0.07751226093236523
2,admm_gptq,task_feasibility,0.01,4,transformer.h.1.attn.c_proj,768,768,0.5001196718066178,0.20939550121632503,0.677430743780001,0.34087872042954465
2,admm_gptq,task_feasibility,0.01,4,transformer.h.1.mlp.c_fc,768,3072,0.6331472100367805,0.8891936087412952,0.5354679825243995,0.07533834753616722
2,admm_gptq,task_feasibility,0.01,4,transformer.h.1.mlp.c_proj,3072,768,0.7172425674882986,0.24812718498214437,0.6604469599358678,0.3082013325284343
2,admm_gptq,task_feasibility,0.01,4,transformer.h.2.attn.c_attn,768,2304,0.8951191531957848,0.30585447335422006,0.6800268546505448,0.05751204031572559
2,admm_gptq,task_feasibility,0.01,4,transformer.h.2.attn.c_proj,768,768,0.30334731778421226,0.09166301986332438,0.6234923283548203,0.2699934922388515
2,admm_gptq,task_feasibility,0.01,4,transformer.h.2.mlp.c_fc,768,3072,0.5471306339619318,0.20033094301532156,0.5738788084322172,0.070276886157969
2,admm_gptq,task_feasibility,0.01,4,transformer.h.2.mlp.c_proj,3072,768,1.3798295082989451,0.27540980389228426,0.6879631591951322,0.13082862660294392
2,admm_gptq,task_feasibility,0.01,4,transformer.h.3.attn.c_attn,768,2304,0.6950240233279994,0.1990232366287708,0.6658445348568119,0.050589507709323425
2,admm_gptq,task_feasibility,0.01,4,transformer.h.3.attn.c_proj,768,768,0.28253547631563686,0.17013758141723123,0.5029036236787885,0.2271986971334281
2,admm_gptq,task_feasibility,0.01,4,transformer.h.3.mlp.c_fc,768,3072,0.5516713302499996,0.23347357483535292,0.5785236428795515,0.06594226031914695
2,admm_gptq,task_feasibility,0.01,4,transformer.h.3.mlp.c_proj,3072,768,0.5162320176392479,0.1484819198636729,0.6049218817466757,0.4014246702231691
2,admm_gptq,task_feasibility,0.01,4,transformer.h.4.attn.c_attn,768,2304,0.9023604618533179,0.4137149448867387,0.6750828992668548,0.06177378006483508
2,admm_gptq,task_feasibility,0.01,4,transformer.h.4.attn.c_proj,768,768,0.17730386176484192,0.06252926437600098,0.5226676880919976,0.20220424998370598
2,admm_gptq,task_feasibility,0.01,4,transformer.h.4.mlp.c_fc,768,3072,0.5097383221455792,0.20921623405940684,0.565472070007468,0.06995055675998611
2,admm_gptq,task_feasibility,0.01,4,transformer.h.4.mlp.c_proj,3072,768,0.31340538238951743,0.12127976731227504,0.43975096332814706,0.2727087518782686
2,admm_gptq,task_feasibility,0.01,4,transformer.h.5.attn.c_attn,768,2304,0.6505583125971044,0.18019123996367944,0.6534159129228302,0.08412357266868883
2,admm_gptq,task_feasibility,0.01,4,transformer.h.5.attn.c_proj,768,768,0.2552254080757963,0.14403196973626864,0.5261507913917138,0.1779566067377547
2,admm_gptq,task_feasibility,0.01,4,transformer.h.5.mlp.c_fc,768,3072,0.48142290353497486,0.1588006745360666,0.57752544137345,0.06879032613435809
2,admm_gptq,task_feasibility,0.01,4,transformer.h.5.mlp.c_proj,3072,768,0.35095808206760803,0.10248074683824296,0.5177437925776541,0.2729008507222495
2,admm_gptq,task_feasibility,0.01,4,transformer.h.6.attn.c_attn,768,2304,0.7244065815829345,0.25308177152901046,0.6550875044682393,0.08749469267707555
2,admm_gptq,task_feasibility,0.01,4,transformer.h.6.attn.c_proj,768,768,0.25078128387092435,0.1882075161355534,0.47691506713925397,0.17404670430535044
2,admm_gptq,task_feasibility,0.01,4,transformer.h.6.mlp.c_fc,768,3072,0.41149190773918787,0.11747907376699966,0.5741014485325538,0.07079094130306762
2,admm_gptq,task_feasibility,0.01,4,transformer.h.6.mlp.c_proj,3072,768,0.39571806417354755,0.14840873916338138,0.5332620026767777,0.28061899553236763
2,admm_gptq,task_feasibility,0.01,4,transformer.h.7.attn.c_attn,768,2304,0.8959514222206069,0.4215262729880905,0.6708666006923986,0.09557779103826106
2,admm_gptq,task_feasibility,0.01,4,transformer.h.7.attn.c_proj,768,768,0.29352877179704795,0.2016991210238666,0.5322998276879862,0.14082357122427885
2,admm_gptq,task_feasibility,0.01,4,transformer.h.7.mlp.c_fc,768,3072,0.3662676957984336,0.13234507668846657,0.5391350705899604,0.07064771249519346
2,admm_gptq,task_feasibility,0.01,4,transformer.h.7.mlp.c_proj,3072,768,0.4311790587650446,0.15001222167266673,0.5515422485754997,0.2620032303926147
2,admm_gptq,task_feasibility,0.01,4,transformer.h.8.attn.c_attn,768,2304,1.071277489683252,0.5711478360590334,0.6683557966180449,0.09644441842282325
2,admm_gptq,task_feasibility,0.01,4,transformer.h.8.attn.c_proj,768,768,0.41215377496263766,0.3464114131809141,0.5439504551160717,0.16231888690981852
2,admm_gptq,task_feasibility,0.01,4,transformer.h.8.mlp.c_fc,768,3072,0.37725711088664254,0.10816779096709185,0.5714060485274423,0.07105638349162488
2,admm_gptq,task_feasibility,0.01,4,transformer.h.8.mlp.c_proj,3072,768,0.47772637498700327,0.15748192684818194,0.5841857573928749,0.2571474836671382
2,admm_gptq,task_feasibility,0.01,4,transformer.h.9.attn.c_attn,768,2304,0.9658930397239988,0.6468495083575969,0.6484217987747483,0.10258392510353251
2,admm_gptq,task_feasibility,0.01,4,transformer.h.9.attn.c_proj,768,768,0.3299137021983632,0.17452052820831263,0.571431956982339,0.11451281168731668
2,admm_gptq,task_feasibility,0.01,4,transformer.h.9.mlp.c_fc,768,3072,0.3641143598186241,0.10225553692767914,0.5726667362193971,0.07196004115945401
2,admm_gptq,task_feasibility,0.01,4,transformer.h.9.mlp.c_proj,3072,768,0.5958633457541554,0.27494583763354025,0.619841689696081,0.2424410945526615
2,admm_gptq,task_feasibility,0.01,4,transformer.h.10.attn.c_attn,768,2304,0.9749281979077017,0.7076913576466303,0.6353511148360366,0.10497368448056875
2,admm_gptq,task_feasibility,0.01,4,transformer.h.10.attn.c_proj,768,768,0.2956536668683617,0.07715571813460176,0.6338267393153529,0.09541133869429888
2,admm_gptq,task_feasibility,0.01,4,transformer.h.10.mlp.c_fc,768,3072,0.3794353369897327,0.13045595542523966,0.5643972970695715,0.07453963273866614
2,admm_gptq,task_feasibility,0.01,4,transformer.h.10.mlp.c_proj,3072,768,2.0817034894612436,0.4619146129593321,0.6879631591951322,0.2658911357688362
2,admm_gptq,task_feasibility,0.01,4,transformer.h.11.attn.c_attn,768,2304,0.9499468110915287,0.5955869356854425,0.6376621388812372,0.12008440744671955
2,admm_gptq,task_feasibility,0.01,4,transformer.h.11.attn.c_proj,768,768,0.8935323410168328,0.08477976118836038,0.6879631591951322,0.03684820029000194
2,admm_gptq,task_feasibility,0.01,4,transformer.h.11.mlp.c_fc,768,3072,0.6323200240430574,0.5261560157596169,0.5626758513508129,0.08022580613315078
2,admm_gptq,task_feasibility,0.01,4,transformer.h.11.mlp.c_proj,3072,768,1.928780655386733,0.38140857380934445,0.6879631591951322,0.2052075956909506
2,admm_gptq,task_feasibility,0.01,4,lm_head,768,50257,71.79427872077555,43.71830930745683,0.6879631591951322,0.01998539163018939
