model,corpus,device,seed,method,admm_controller,admm_rho0,bits,loss,ppl,delta_loss,delta_ppl,eval_tokens,num_quantized_modules,mean_module_recon_error,median_module_recon_error,max_module_recon_error,mean_final_primal,mean_final_dual,mean_final_rho,quantize_wall_time_sec,eval_wall_time_sec
gpt2,wikitext2,cuda,0,fp32,,,,3.3676271207870974,29.009609024820953,0.0,0.0,285696,0,0.0,0.0,0.0,0.0,0.0,0.0,3.8100406527519226e-06,2.8961178325116634
gpt2,wikitext2,cuda,0,admm_gptq,task_feasibility,0.01,4,5.616847069032731,275.02089291931554,2.249219948245633,246.0112838944946,285696,49,0.14646808485290838,0.0964334164776649,0.3942234191058089,2.013037255764023,1.1154084610667763,0.5995134602958083,166.99785989150405,2.8958172062411904
gpt2,wikitext2,cuda,0,admm_gptq,task_feasibility,0.1,4,6.814306655665025,910.7848093265103,3.4466795348779273,881.7752003016893,285696,49,0.17941620694359595,0.1273121090524183,0.4257484512335658,0.9205783712763497,3.3819124427309624,2.192079791141977,166.54651732183993,2.9008277421817183
gpt2,wikitext2,cuda,0,admm_gptq,task_feasibility,1.0,4,8.90557727164265,7372.980193590173,5.537950150855553,7343.9705845653525,285696,49,0.17614316451198586,0.13106689385128106,0.42343168994027813,0.8048420040997887,8.29218703924827,3.988860504252532,167.79952627699822,2.8916671350598335
gpt2,wikitext2,cuda,0,admm_gptq,task_feasibility,10.0,4,7.170572590229759,1300.5890942477206,3.802945469442662,1271.5794852228996,285696,49,0.17613058471025625,0.1309475740210536,0.42225367120327745,0.6389800588966082,13.955101621418583,5.422662166986407,166.69916586577892,2.886194878257811
gpt2,wikitext2,cuda,0,admm_gptq,task_feasibility,100.0,4,7.069810436617944,1175.925100780681,3.7021833158308466,1146.91549175586,285696,49,0.17509410542456472,0.130610745146764,0.4219697349075499,0.6336734229410643,31.99182709587561,7.082789233104153,169.51667918357998,2.8843102902173996
