iter,objective,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,status
1,4.709371998125767,1.1364460259237097,1.5572297838031706,1.0,1.0,False,0.3150025913878617,0.049613316290534074,running
2,2.934223117609029,0.42532157173272517,1.0508211129869007,1.0,1.0,False,0.5213202541039053,0.13588740366948018,running
3,2.455450208189964,0.30571659853380295,0.602569657138523,1.0,0.9201774127384201,True,0.5763488269537317,0.16608898516547127,running
4,2.3388505471577408,0.25176367643186304,0.3178891711715564,0.9201774127384201,0.9201774127384201,False,0.40217820742818267,0.08087365526507316,running
5,2.3170411697183915,0.18426277885343434,0.1594459230447288,0.9201774127384201,0.9201774127384201,False,0.21078551366896647,0.022215266386345026,running
6,2.312474586709802,0.12744273909927437,0.07986330203679946,0.9201774127384201,0.9226753885743058,True,-0.026562164621435347,0.0003527742946881158,running
7,2.3109206015810337,0.08522811303056199,0.04081591103994234,0.9226753885743058,0.9226753885743058,False,-0.27319404072483655,0.037317491943781825,running
8,2.310214914466249,0.05740568449143892,0.022533925204443573,0.9226753885743058,0.9226753885743058,False,-0.5048686062752021,0.12744615480113253,running
9,2.3097726633146496,0.03793034002007888,0.014696785784294189,0.9226753885743058,0.9748446290789577,True,-0.6600074705923107,0.21780493061882994,running
10,2.3095166799686546,0.025149838787868365,0.010793006363192735,0.9748446290789577,0.9748446290789577,False,-0.6893380436095633,0.2375934691837301,running
11,2.309378183347664,0.016984913314398217,0.00803879376242195,0.9748446290789577,0.9748446290789577,False,-0.7098859877913215,0.25196905783123014,running
12,2.3093102519355897,0.01171184175367901,0.005833794432355393,0.9748446290789577,1.0257532774808615,True,-0.7053523759055911,0.24876098709783112,running
13,2.309278774492037,0.008124635600061955,0.004247816596800175,1.0257532774808615,1.0257532774808615,False,-0.652364688526986,0.21278984341845575,running
14,2.3092633038521915,0.0057323798572633715,0.0030864279375706497,1.0257532774808615,1.0257532774808615,False,-0.6407277743812765,0.20526604043179197,running
15,2.309255638010389,0.004097502254263135,0.0022402606276103773,1.0257532774808615,1.0681748345213773,True,-0.6277979332261916,0.19706512248153887,running
16,2.309251900309615,0.0029245164377127205,0.0016385973458171465,1.0681748345213773,1.0681748345213773,False,-0.5844789297523416,0.17080780966222134,running
17,2.3092499970049767,0.002106006048011037,0.0011924951969318922,1.0681748345213773,1.0681748345213773,False,-0.578972183651981,0.16760439472137162,running
18,2.30924904746419,0.0015273079734600351,0.0008563818903784871,1.0681748345213773,1.1052360082688724,True,-0.5788228653436782,0.1675179547223329,running
19,2.3092485959749305,0.0011023133076941154,0.0006086909121290663,1.1052360082688724,1.1052360082688724,False,-0.5619144888398155,0.15787394638405558,running
20,2.3092483782004996,0.0007989394776237659,0.00042577461735226704,1.1052360082688724,1.1052360082688724,False,-0.5855256874252257,0.17142016531739157,running
21,2.309248275778705,0.0005803688642816411,0.0002926660641446135,1.1052360082688724,1.143271940448039,True,-0.620212766647847,0.19233193795648834,running
22,2.3092482294138863,0.00041771257847078835,0.00019934743632403853,1.143271940448039,1.143271940448039,False,-0.6400558309828268,0.20483573338755848,running
23,2.3092482077008523,0.0003008761385935005,0.0001346136458755755,1.143271940448039,1.143271940448039,False,-0.6975377507115246,0.2432794568338465,running
24,2.309248197553216,0.00021672662483193412,9.028401994560308e-05,1.143271940448039,1.1884762885669904,True,-0.7598862385672822,0.2887135477819663,running
25,2.309248192894362,0.0001543271973009171,6.091225632600189e-05,1.1884762885669904,1.1884762885669904,False,-0.7940947061118084,0.3152932011373997,running
26,2.3092481906350573,0.0001099711001613747,4.132481931462802e-05,1.1884762885669904,1.1884762885669904,False,-0.8587255758980614,0.36870480735072864,running
27,2.3092481895348604,7.840902060926842e-05,2.817156881543067e-05,1.1884762885669904,1.2420513495388963,True,-0.916440622201323,0.4199317070103741,converged
