iter,objective,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,status
1,25.899427820002575,0.9205795090932152,1.3637541778426152,1.0,0.8714928400668871,True,0.39299322771166756,0.07722183851361729,running
2,26.346863183473083,0.3347369794813178,0.5833113538077358,0.8714928400668871,0.8060471916021819,True,0.3154316805670725,0.04974857255268383,running
3,26.444149376850575,0.1758761582120831,0.27514026659359236,0.8060471916021819,0.761800395850621,True,0.2793932433872163,0.03903029222521413,running
4,26.47195154631899,0.11561032625539705,0.164477821057216,0.761800395850621,0.7293358562815104,True,0.2488585117111447,0.030965279425542974,running
5,26.48613727203451,0.08485880667975464,0.1085497711082795,0.7293358562815104,0.7053666696722534,True,0.21349061977743555,0.022789122366476778,running
6,26.49543350190314,0.06332458546152585,0.07524961576041443,0.7053666696722534,0.6875970120633084,True,0.17856667122890024,0.015943028036885076,running
7,26.502290930833624,0.04820654921100764,0.05356702815203528,0.6875970120633084,0.6746646785537376,True,0.14352923523067296,0.010300320682950925,running
8,26.50643216781083,0.03749151635401873,0.03828560243494897,0.6746646785537376,0.6660521969566213,True,0.10382552832367065,0.005389870165844668,running
9,26.5117505392814,0.028539757138766313,0.028820004111129113,0.6660521969566213,0.6602699572918629,True,0.07473654588182255,0.0027927756451728834,running
10,26.514431192599105,0.02222564769450439,0.020725822546756433,0.6602699572918629,0.6574376429395794,True,0.038840518811236624,0.0007542929507630131,running
11,26.51647448450229,0.01760060827291318,0.015607713420303156,0.6574376429395794,0.6571879488497852,True,0.0035996848438837326,6.478865487643126e-06,running
12,26.517201732899203,0.014741503396339306,0.011202726287200475,0.6571879488497852,0.6606715933469184,True,-0.052326090694696514,0.0013690098836948025,running
13,26.51822552770993,0.011799840066938388,0.008633510751047164,0.6606715933469184,0.6671237932262406,True,-0.10011835451698747,0.005011842455594593,running
14,26.51883033985104,0.009911963486636038,0.00631413893799352,0.6671237932262406,0.6773424876689074,True,-0.16250990287262734,0.013204734265835386,running
15,26.519424829563455,0.00828200245375562,0.004803478222682608,0.6773424876689074,0.6913681593045026,True,-0.2267956939633624,0.02571814340016157,running
16,26.519841760765605,0.006965757804755172,0.0036095624301166135,0.6913681593045026,0.7095410404751875,True,-0.2965241739121556,0.04396329285714314,running
17,26.520234671526158,0.005879125157513984,0.002792830255236153,0.7095410404751875,0.7318902306125235,True,-0.36533313856727734,0.06673415106770873,running
18,26.520505323972312,0.00499940000866635,0.0021199757868053063,0.7318902306125235,0.7588843898268053,True,-0.43903939447664087,0.09637779495120774,running
19,26.52072397916431,0.004258235953629931,0.0016444578935095574,0.7588843898268053,0.7907679216278293,True,-0.5125452332791074,0.13135130807856732,running
20,26.520917141061112,0.0036263210507672026,0.001290892739338396,0.7907679216278293,0.8277286800972306,True,-0.5836890481291768,0.17034645245297222,running
21,26.521088887279515,0.0030860010198183584,0.0010302089626447292,0.8277286800972306,0.8698466750657807,True,-0.6498294088794463,0.2111391303223053,running
22,26.52122431310703,0.0026234292816156015,0.0008279389809872944,0.8698466750657807,0.917230104473482,True,-0.710817928332915,0.2526310636197486,running
23,26.52134719545724,0.002225354571506699,0.0006757338436322393,0.917230104473482,0.9698666604824284,True,-0.7645956658026813,0.2923032660821228,running
24,26.52146093437744,0.0018730744676102534,0.0005697831150810721,0.9698666604824284,1.027284637988881,True,-0.8050524861252635,0.32405475270823375,running
25,26.521549992795123,0.0015778613609725408,0.0004777659501393046,1.027284637988881,1.0892691548621407,True,-0.8369703410525373,0.3502596759008003,running
26,26.521617100761603,0.0013254516419356243,0.00039561429863542327,1.0892691548621407,1.155864053544427,True,-0.8645196935247839,0.3736971502460931,running
27,26.52167372098064,0.001108761082468287,0.0003365028576895758,1.155864053544427,1.2266652963360725,True,-0.8826211792464296,0.389510073027179,running
28,26.521720983430875,0.0009230292495656183,0.0002892898261040273,1.2266652963360725,1.3010945000589111,True,-0.890582372275718,0.3965684809041228,running
29,26.52176001861013,0.0007643410970423071,0.0002505962546894293,1.3010945000589111,1.3784288164490512,True,-0.8883749191698511,0.39460499850501973,running
30,26.52179191803842,0.0006293261383389711,0.0002183982413375297,1.3784288164490512,1.457806257380075,True,-0.8761750394224492,0.38384134985346524,running
31,26.521817710388056,0.0005150291308012367,0.00019127507907712958,1.457806257380075,1.5382302608625962,True,-0.8542514605234537,0.3648727789032269,running
32,26.521838345656533,0.0004188295529047484,0.0001681966102002615,1.5382302608625962,1.6185770056061601,True,-0.8229073924246837,0.33858828825359616,running
33,26.521854684607106,0.0003383859137699219,0.00014840339075000058,1.6185770056061601,1.6976068377388194,True,-0.782444640456375,0.30610980768945295,running
34,26.521867492542423,0.00027159558002035945,0.00013132536027321125,1.6976068377388194,1.7739810409357228,True,-0.7331452385633828,0.2687509704140797,running
35,26.521877437103306,0.00021656551406959817,0.00011652545931342081,1.7739810409357228,1.8462850911127853,True,-0.6752675115496674,0.22799310607724008,running
36,26.521885089818845,0.0001715913239053546,0.0001036606335631256,1.8462850911127853,1.9130592499426962,True,-0.6090531576748743,0.18547287443686766,running
37,26.5218909309309,0.00013514273494645392,9.245471006007818e-05,1.9130592499426962,1.972836904795357,True,-0.5347425678787427,0.14297480695077588,running
38,26.52189535678855,0.00010585367427879381,8.267925968436165e-05,1.972836904795357,2.024190503445252,True,-0.4525967217111191,0.10242189625182609,running
39,26.52189868896734,8.251508388804138e-05,7.414001737164856e-05,2.024190503445252,2.065784234939805,True,-0.3629246659389924,0.06585715657346462,converged
