iter,objective,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,status
1,1.5460917436103991,2.7223577782571144,4.688250507030306,1.0,1.0,False,0.5435611515779222,0.14772936275235846,running
2,3.4232160578892112,1.1513456102904305,0.9576916847878788,1.0,1.0,False,0.2888584897970645,0.04171961356392041,running
3,2.910212310082506,0.5580747405814152,0.3148463079531526,1.0,1.0018181221290963,True,-0.012584882644560202,7.91896355886763e-05,running
4,2.699510959495495,0.3202756688127434,0.10066418728150132,1.0018181221290963,1.0018181221290963,False,-0.412086664276923,0.0849077094374407,running
5,2.676811841163941,0.24609281358966054,0.08807984694484955,1.0018181221290963,1.0018181221290963,False,-0.627469082151466,0.1968587245280016,running
6,2.6953226489753184,0.2070488605208491,0.09078505628623441,1.0018181221290963,1.0756166509203962,True,-0.6964159428988403,0.24249758276184044,running
7,2.7290800778294315,0.18069615279909534,0.08681764485547007,1.0756166509203962,1.0756166509203962,False,-0.6630223458635176,0.219799315557181,running
8,2.7790200902838107,0.15640015368981086,0.08924582663643654,1.0756166509203962,1.0756166509203962,False,-0.6273226278684043,0.19676683971786024,running
9,2.827683267788128,0.1326863952953534,0.09296192901472283,1.0756166509203962,1.124402242013509,True,-0.5322891375827941,0.14166586299431733,running
10,2.871387453795524,0.11112764494585185,0.0841197927825015,1.124402242013509,1.124402242013509,False,-0.41460877380753636,0.08595021765909443,running
11,2.917660256586708,0.09328561346759508,0.07480595464121566,1.124402242013509,1.124402242013509,False,-0.34676464653096595,0.06012286004187288,running
12,2.951947695797717,0.07815292882038201,0.059693465803699185,1.124402242013509,1.1506466783092757,True,-0.31970275946142257,0.05110492720362411,running
13,2.9779215835168364,0.06720573454308,0.045206014455420294,1.1506466783092757,1.1506466783092757,False,-0.33159458348535287,0.054977483898412324,running
14,3.0045644134897223,0.05745637435984535,0.04015592903354917,1.1506466783092757,1.1506466783092757,False,-0.3409260272889236,0.05811527804150395,running
15,3.024520374907918,0.047788622809417765,0.03748979902211013,1.1506466783092757,1.1736423758651058,True,-0.3065534713947371,0.046987515412081945,running
16,3.037265602471705,0.039661990116609404,0.032012766142097505,1.1736423758651058,1.1736423758651058,False,-0.26138808206889275,0.0341618647238271,running
17,3.046141905489513,0.033764386298925655,0.025405219867964575,1.1736423758651058,1.1736423758651058,False,-0.2694604280329491,0.036304461137850075,running
18,3.0527755102261964,0.02940478624040125,0.019116603764938143,1.1736423758651058,1.1963957565200882,True,-0.32585934608582123,0.05309215671573951,running
19,3.0581222720882564,0.025966490980686558,0.01494465087242062,1.1963957565200882,1.1963957565200882,False,-0.39268634728704965,0.07710128367282268,running
20,3.0640021042770935,0.022522314620916473,0.012172107887615363,1.1963957565200882,1.1963957565200882,False,-0.47062194481625363,0.11074250747131643,running
21,3.0710767113698907,0.018520396693491654,0.015275673359220948,1.1963957565200882,1.2210115748487782,True,-0.3733181359008526,0.06968321529624373,running
22,3.075684718957178,0.014361887550195738,0.014865483386625418,1.2210115748487782,1.2210115748487782,False,-0.21735638420180248,0.023621898876640783,running
23,3.0790973206674908,0.011503437292152491,0.011916131512909347,1.2210115748487782,1.2210115748487782,False,-0.1289451347091788,0.008313423882584133,running
24,3.0814237024531757,0.00961755255857242,0.008675357421271169,1.2210115748487782,1.2285054154873882,True,-0.11990049054328455,0.007188063816260135,running
25,3.0828452957961554,0.00820387880182811,0.006179296583372067,1.2285054154873882,1.2285054154873882,False,-0.1731491169962327,0.01499030835828754,running
26,3.083664978660629,0.007128611332919272,0.00451559611999683,1.2285054154873882,1.2285054154873882,False,-0.272349660863096,0.037087168886121694,running
27,3.0840580133375424,0.006281897965481024,0.0033657069157487585,1.2285054154873882,1.2521022014682615,True,-0.39543922807620646,0.07818609155075301,running
28,3.0842742640824126,0.005595532731870978,0.0026455509855103604,1.2521022014682615,1.2521022014682615,False,-0.5068500911003291,0.12844850742420594,running
29,3.0844286731892585,0.005026015943085801,0.0021811546012608864,1.2521022014682615,1.2521022014682615,False,-0.6216231935785004,0.19320769739736687,running
30,3.0846412755741053,0.004520746242327517,0.0019115406855898592,1.2521022014682615,1.2930675940413556,True,-0.7053237076541699,0.24874076628951242,running
31,3.0848755369239163,0.004053833245120666,0.0019008051728005156,1.2930675940413556,1.2930675940413556,False,-0.7026195207236672,0.24683709545097787,running
32,3.0850345816393094,0.003627437836363992,0.001786069297297694,1.2930675940413556,1.2930675940413556,False,-0.7046809388777993,0.2482876128088483,running
33,3.085183673337554,0.0032553404363186676,0.0016148982288717248,1.2930675940413556,1.3332625574315045,True,-0.7034013324146882,0.2473867172213793,running
34,3.085316309528733,0.0029237424295905138,0.0014530528167142579,1.3332625574315045,1.3332625574315045,False,-0.682032517565907,0.2325841775086446,running
35,3.0854399887692594,0.0026316736140108966,0.0012926426598452274,1.3332625574315045,1.3332625574315045,False,-0.692147092295369,0.23953379868646701,running
36,3.0855524946325357,0.002372871314898377,0.001146561797408528,1.3332625574315045,1.3729772807246872,True,-0.7044621685073507,0.24813347342903946,running
37,3.0856509776820444,0.00213840520841534,0.0010368173220325237,1.3729772807246872,1.3729772807246872,False,-0.6921878245349706,0.23956199221722765,running
38,3.0857423372237056,0.0019291151220991358,0.0009380079033118456,1.3729772807246872,1.3729772807246872,False,-0.702292496592106,0.2466073753847866,running
39,3.0858257725988114,0.0017418119372376883,0.0008473047167988132,1.3729772807246872,1.412487848995126,True,-0.7087074040378374,0.25113309226902525,running
40,3.0858993048204173,0.0015711416024929063,0.000776966942580547,1.412487848995126,1.412487848995126,False,-0.6886746490188935,0.2371363861006481,running
41,3.085967223992836,0.0014182125972240385,0.0007090636659315212,1.412487848995126,1.412487848995126,False,-0.6902610782879908,0.23823017809964986,running
42,3.0860288073704947,0.0012810502581814165,0.0006434243339559483,1.412487848995126,1.4505720175125743,True,-0.6896905857848799,0.23783655206014537,running
43,3.0860826309061196,0.0011560565714608569,0.0005905145656948359,1.4505720175125743,1.4505720175125743,False,-0.6661268651218197,0.2218625002185115,running
44,3.0861316251175213,0.0010439679016859794,0.0005387958056537748,1.4505720175125743,1.4505720175125743,False,-0.6644890392249927,0.22077284162507693,running
45,3.0861755226482614,0.0009433647897258905,0.0004887276171160362,1.4505720175125743,1.486809846003012,True,-0.662094582166473,0.21918461786709822,running
46,3.0862135559902732,0.0008517217223222831,0.00044790339485734673,1.486809846003012,1.486809846003012,False,-0.6392616523955468,0.20432773011174243,running
47,3.0862478715904285,0.0007694673549553904,0.0004083499589478039,1.486809846003012,1.486809846003012,False,-0.6372709668460326,0.20305714259243857,running
48,3.0862784507947394,0.0006955653344524998,0.0003703224271939907,1.486809846003012,1.521263013339337,True,-0.6348489416157141,0.2015165893352962,running
49,3.086304858784471,0.0006282395346468888,0.0003390827057242128,1.521263013339337,1.521263013339337,False,-0.6135986372371942,0.18825164380967094,running
50,3.0863286005894706,0.0005677410005604514,0.0003090232376760647,1.521263013339337,1.521263013339337,False,-0.6117262127171861,0.187104479662656,running
51,3.0863497105290065,0.0005133213910035215,0.00028025478458789207,1.521263013339337,1.5540675123190626,True,-0.6094430910007302,0.18571044058426217,running
52,3.0863679076342625,0.00046373201229332544,0.00025644247814917895,1.5540675123190626,1.5540675123190626,False,-0.5896112600569712,0.17382071899298465,running
53,3.08638422401168,0.00041912107230695307,0.00023364375788782418,1.5540675123190626,1.5540675123190626,False,-0.5877741171881947,0.17273920641818083,running
54,3.0863987030706173,0.0003789494119839545,0.00021190193931850513,1.5540675123190626,1.585333569358715,True,-0.585500861620476,0.17140562947915988,running
55,3.0864111605935283,0.00034233654087073725,0.00019378175844677304,1.585333569358715,1.585333569358715,False,-0.5667997190906231,0.16063096078060463,running
56,3.0864223047694197,0.0003093685360380527,0.00017650637776430827,1.585333569358715,1.585333569358715,False,-0.5648314976036417,0.15951731034258634,running
57,3.0864321793465983,0.00027965603835912895,0.00016008307247580692,1.585333569358715,1.6151334242719317,True,-0.5623941089861528,0.15814356691116438,running
58,3.0864406637191655,0.00025257594694557035,0.0001463071061264736,1.6151334242719317,1.6151334242719317,False,-0.5445528329424931,0.14826889393284742,running
59,3.086448242727487,0.00022817568849607174,0.00013322032626744302,1.6151334242719317,1.6151334242719317,False,-0.5422983838189719,0.14704376854633447,running
60,3.0864549538253705,0.00020617287832528595,0.00012081243488718871,1.6151334242719317,1.6435060719888392,True,-0.5395604843843884,0.14556275815455794,running
61,3.0864607160831694,0.00018612495724574537,0.00011033913156533423,1.6435060719888392,1.6435060719888392,False,-0.5223959274167598,0.13644875249080826,running
62,3.086465859810504,0.00016805486458955934,0.00010042122899401793,1.6435060719888392,1.6435060719888392,False,-0.519778258005891,0.13508471874781927,running
63,3.086470413842827,0.00015175667513799132,9.104177778607385e-05,1.6435060719888392,1.6704717505450117,True,-0.51669183934942,0.1334852284251434,running
64,3.0864743225715046,0.00013691491905128782,8.307707744984229e-05,1.6704717505450117,1.6704717505450117,False,-0.5001282336110506,0.12506412502745481,running
65,3.0864778105084185,0.00012353708498891438,7.555814062959542e-05,1.6704717505450117,1.6704717505450117,False,-0.4971569877909019,0.1235825352546615,running
66,3.0864808987635346,0.00011147213621183801,6.846654174222911e-05,1.6704717505450117,1.6960470019407083,True,-0.4937523586648993,0.12189569584357568,running
67,3.086483548736201,0.00010049442602586283,6.241120148990296e-05,1.6960470019407083,1.6960470019407083,False,-0.47778793973042255,0.11414065767592095,running
68,3.086485913040886,9.060204388602868e-05,5.671323687255308e-05,1.6960470019407083,1.6960470019407083,False,-0.47452635779935903,0.11258763212316265,converged
