iter,objective,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,status
1,25.899427820002575,0.9205795090932152,1.3637541778426152,1.0,1.0,False,0.39299322771166756,0.07722183851361729,running
2,26.387085257587003,0.31449063512403413,0.64151348570488,1.0,1.0,False,0.5049521655714,0.12748834475762327,running
3,26.485173595140825,0.15050908492048187,0.31710128086583655,1.0,0.9184936107827765,True,0.5890381283677464,0.17348295833548882,running
4,26.501660218312676,0.09435849536381878,0.19010210953000956,0.9184936107827765,0.9184936107827765,False,0.5727725818019849,0.16403421523205572,running
5,26.50792459986523,0.06701482990498599,0.1306575080464066,0.9184936107827765,0.9184936107827765,False,0.6059851103184006,0.1836089769638021,running
6,26.511478665946036,0.048457406938009116,0.09506686582875018,0.9184936107827765,0.8613155961829426,True,0.6297536732815283,0.19829484450578896,running
7,26.51510078981821,0.03517466226658638,0.07123236327247902,0.8613155961829426,0.8613155961829426,False,0.614529249215586,0.18882309907073594,running
8,26.517504147644896,0.026536754457726082,0.05381581317577517,0.8613155961829426,0.8613155961829426,False,0.6469068277514496,0.20924422189572184,running
9,26.518851983722325,0.019682655705648595,0.041151893295611426,0.8613155961829426,0.8139580619097915,True,0.678625676106511,0.2302664041355096,running
10,26.519388847063553,0.015899775388058146,0.03145211474562065,0.8139580619097915,0.8139580619097915,False,0.6431042326139198,0.20679152700296932,running
11,26.51975066409161,0.012597534858283792,0.02429293900183915,0.8139580619097915,0.8139580619097915,False,0.6478573553949376,0.20985957646966125,running
12,26.520036907964236,0.010347416932694076,0.01887217020726029,0.8139580619097915,0.7776982272782316,True,0.6314402864972166,0.1993584177058435,running
13,26.520307896179034,0.008611857175074419,0.014607193323765078,0.7776982272782316,0.7776982272782316,False,0.5657464429396604,0.1600345188494392,running
14,26.520543454371033,0.007192653475254117,0.011360413897334144,0.7776982272782316,0.7776982272782316,False,0.527711330391833,0.1392396241119592,running
15,26.520756906724955,0.00603917781084027,0.008869840493021721,0.7776982272782316,0.7540909195175826,True,0.47754849192190285,0.11402628106844186,running
16,26.520892385015227,0.00513290718892015,0.006887375825402043,0.7540909195175826,0.7540909195175826,False,0.39327614516868703,0.0773330631793711,running
17,26.521019259529954,0.004372966621797336,0.00536316340019993,0.7540909195175826,0.7540909195175826,False,0.32706881615497174,0.053487005250507355,running
18,26.521156198212697,0.003728997172725945,0.004183283483932774,0.7540909195175826,0.742939644632411,True,0.2528297216735087,0.03196143408075194,running
19,26.521258396723052,0.0031995987325548073,0.0032557070728827923,0.742939644632411,0.742939644632411,False,0.1607399573561752,0.012918666945432509,running
20,26.521342752129566,0.002754591142040821,0.0025348617733582626,0.742939644632411,0.742939644632411,False,0.0753855011504907,0.0028414868918553173,running
21,26.52141698857181,0.002380353876193227,0.001974426671148983,0.742939644632411,0.7436062399058765,True,-0.01643930959723683,0.00013512545001690145,running
22,26.52149313029871,0.002059593997411431,0.0015402659882288255,0.7436062399058765,0.7436062399058765,False,-0.11179642038689774,0.006249219805661983,running
23,26.52157144322981,0.0017827048298389035,0.0012099074105355796,0.7436062399058765,0.7436062399058765,False,-0.20832345287895127,0.021699330509704313,running
24,26.521615468920036,0.0015572926578634782,0.0009401766884309208,0.7436062399058765,0.7555417275846005,True,-0.31203294685690874,0.04868227996210322,running
25,26.521653160429533,0.0013640505576737023,0.0007360768763312233,0.7555417275846005,0.7555417275846005,False,-0.40837899696774116,0.08338670258218916,running
26,26.521685936859217,0.0011996105756337497,0.000576646170512042,0.7555417275846005,0.7555417275846005,False,-0.5218295405054123,0.13615303467204487,running
27,26.521714353884807,0.0010587444241411258,0.0004518092823370945,0.7555417275846005,0.7790648747637654,True,-0.6372417919825368,0.20303855072455737,running
28,26.521739491526503,0.0009340590600877216,0.00035632342172316596,0.7790648747637654,0.7790648747637654,False,-0.731573915441424,0.2676001968771479,running
29,26.52176126641701,0.0008264449502310346,0.00028097019985299935,0.7790648747637654,0.7790648747637654,False,-0.8531326885623516,0.3639176921468132,running
30,26.521780114028868,0.0007331627704306957,0.00022159807486115657,0.7790648747637654,0.8144554566342608,True,-0.9733121122279176,0.47366823390478524,running
31,26.521796956405353,0.0006487725452189436,0.0001766108872239063,0.8144554566342608,0.8144554566342608,False,-1.0,0.5,running
32,26.521811526772083,0.0005752862278757964,0.00014069176804324706,0.8144554566342608,0.8144554566342608,False,-1.0,0.5,running
33,26.521824115814383,0.0005111020693777367,0.00011213448310780935,0.8144554566342608,0.8506826565869805,True,-1.0,0.5,running
34,26.5218353464435,0.0004527191836958081,9.047947160711451e-05,0.8506826565869805,0.8506826565869805,False,-1.0,0.5,running
35,26.5218450352053,0.00040157166855414714,7.29383693096999e-05,0.8506826565869805,0.8506826565869805,False,-1.0,0.5,running
36,26.521853384229107,0.0003566745303867627,5.884659546665897e-05,0.8506826565869805,0.8868765709235568,True,-1.0,0.5,running
37,26.521860808187277,0.0003157417034874238,4.819428014725437e-05,0.8868765709235568,0.8868765709235568,False,-1.0,0.5,running
38,26.521867195945678,0.00027976370866399867,3.9389446064549344e-05,0.8868765709235568,0.8868765709235568,False,-1.0,0.5,running
39,26.521872687784235,0.00024810606490676513,3.222396435849831e-05,0.8868765709235568,0.923100264625126,True,-1.0,0.5,running
40,26.521877557222005,0.00021924002995379237,2.686099873025363e-05,0.923100264625126,0.923100264625126,False,-1.0,0.5,running
41,26.521881738635578,0.00019384418666722552,2.2295225128857433e-05,0.923100264625126,0.923100264625126,False,-1.0,0.5,running
42,26.521885327583313,0.00017149110866982709,1.851626125427382e-05,0.923100264625126,0.959405378496553,True,-1.0,0.5,running
43,26.521888502527165,0.00015114183408981925,1.5736063830971318e-05,0.959405378496553,0.959405378496553,False,-1.0,0.5,running
44,26.521891224990913,0.00013325275538021746,1.3268871292790748e-05,0.959405378496553,0.959405378496553,False,-1.0,0.5,running
45,26.5218935589531,0.00011752611812356015,1.1182545159264373e-05,0.959405378496553,0.9958349139311936,True,-1.0,0.5,running
46,26.521895619849722,0.00010324976108223882,9.681067304395987e-06,0.9958349139311936,0.9958349139311936,False,-1.0,0.5,running
47,26.521897385163076,9.072405510395525e-05,8.277995322742134e-06,0.9958349139311936,0.9958349139311936,False,-1.0,0.5,converged
