iter,objective,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,status
1,3.7917371488142226,1.041493411235662,0.9692542094816874,1.0,1.025478574123102,True,-0.07188401488359233,0.002583655797892262,running
2,3.058532332205094,0.4714023165459292,0.7178003970878237,1.025478574123102,1.013690595783123,True,0.046716237708825464,0.001091203432833743,running
3,2.826429933884793,0.31094671399651475,0.43836992237601874,1.013690595783123,0.994052439488635,True,0.09681196013269383,0.00468627781236715,running
4,2.7651548318544976,0.23115664572998146,0.2458333215781359,0.994052439488635,0.9812434341260925,True,0.0741107631545298,0.002746202607673406,running
5,2.7514639836689803,0.16858905135969418,0.1293170712115902,0.9812434341260925,0.981877385957609,True,-0.004126256299969766,8.512995526520092e-06,running
6,2.74846465530038,0.11820406468667664,0.0655500760782462,0.981877385957609,0.9989587145994434,True,-0.12070394037750987,0.007284720611328729,running
7,2.7474084113016444,0.08003251052735413,0.03436535162792402,0.9989587145994434,1.032800231879496,True,-0.2518423620630952,0.03171228766475956,running
8,2.7467508978907125,0.05301792861032158,0.021484446775469235,1.032800231879496,1.0792457152863444,True,-0.35548157215787324,0.06318357407191662,running
9,2.7463834763778148,0.03510697080216024,0.014809707470820804,1.0792457152863444,1.133686209153111,True,-0.4218177441220088,0.08896510462809024,running
10,2.7461790111714803,0.02278333299111384,0.011215796677058514,1.133686209153111,1.190239140818502,True,-0.43982575063761864,0.09672334546197235,running
11,2.7460777165514516,0.014839738663962505,0.008339644444964416,1.190239140818502,1.2452534044051835,True,-0.428174377308161,0.0916666486916157,running
12,2.746031554000402,0.009675167679592525,0.0059831073511202055,1.2452534044051835,1.2969401892202908,True,-0.4025161634364238,0.08100963091378893,running
13,2.746011673403747,0.0063159015263948275,0.004152785548906466,1.2969401892202908,1.344804269575834,True,-0.3733361724964803,0.06968994884716086,running
14,2.7460033966280277,0.004125775216593178,0.0028098818172507096,1.344804269575834,1.389106121842766,True,-0.3464986890336941,0.06003067075103431,running
15,2.7459999965051187,0.0026938456771236933,0.0018696118658778156,1.389106121842766,1.430421101452934,True,-0.32431715193230026,0.05259080751873937,running
16,2.745998591742054,0.001755592362245456,0.00123446643614059,1.430421101452934,1.469294597647715,True,-0.30644048697065873,0.046952886027407235,running
17,2.7459979984269,0.0011403421765920447,0.0008163176971043584,1.469294597647715,1.5059849201130528,True,-0.2905575629639072,0.042211848697762455,running
18,2.745997739404181,0.0007373338166246663,0.0005451730371665078,1.5059849201130528,1.5402994790060958,True,-0.27310179068587903,0.03729229403791684,running
19,2.745997622084974,0.00047415656889314217,0.0003699332984127152,1.5402994790060958,1.5715443831993556,True,-0.25010060721100125,0.03127515686365576,running
20,2.7459975671341055,0.0003031319906411199,0.00025561595723835775,1.5715443831993556,1.5986010285587475,True,-0.2181133562062607,0.023786718077779583,running
21,2.745997540715173,0.00019269754604371383,0.00017953252820130823,1.5986010285587475,1.6201095933257632,True,-0.17498771553486492,0.015310350294055402,running
22,2.7459975277886293,0.00012190870723008285,0.0001275911693456175,1.6201095933257632,1.6347046476717437,True,-0.12018650649209572,0.007222398171387283,running
23,2.745997521400704,7.688214654854123e-05,9.125805323765147e-05,1.6347046476717437,1.641242369119703,True,-0.054691015757434513,0.0014955536022899752,converged
