iter,objective,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,status
1,1.5460917436103991,2.7223577782571144,4.688250507030306,1.0,0.8267553937907824,True,0.5435611515779222,0.14772936275235846,running
2,3.60092359214747,1.3361905114427335,0.8477793693869232,0.8267553937907824,0.7884550303470975,True,0.19166029522339734,0.018366834382559913,running
3,2.9830811684056298,0.6559751129286829,0.24247842092379068,0.7884550303470975,0.8018975734379187,True,-0.08366059227934042,0.0034995473502650166,running
4,2.71160209038502,0.3679601407293505,0.06478799736161867,0.8018975734379187,0.8601583463488625,True,-0.4007749152442852,0.08031026634453199,running
5,2.6553373307900046,0.27061161406762124,0.0814718092966143,0.8601583463488625,0.9308502473983531,True,-0.5045969585201602,0.12730904527389814,running
6,2.670815754869196,0.2256811930996794,0.09284854461108476,0.9308502473983531,1.0023789180522327,True,-0.5181227812519327,0.13422560822611904,running
7,2.7022989813934966,0.1957577140691829,0.08909679000312933,1.0023789180522327,1.0727230163734625,True,-0.5127027448722119,0.1314320522997502,running
8,2.7394389460870503,0.17281113443837803,0.07997337067269542,1.0727230163734625,1.1426042195614083,True,-0.5100039529267208,0.13005201600044045,running
9,2.7933421407364616,0.1493057595327614,0.09253025405847637,1.1426042195614083,1.2046442138766473,True,-0.4532074705982636,0.10269850570303798,running
10,2.840637376691478,0.12504627009959907,0.09791138962631371,1.2046442138766473,1.25488784122643,True,-0.3691908020454244,0.06815092415747188,running
11,2.8902902039758755,0.1033002600058459,0.09152301385923145,1.25488784122643,1.293458462289336,True,-0.28687298149350005,0.04114805375548501,running
12,2.934301019754212,0.08519961211428417,0.08193825480965848,1.293458462289336,1.3216077839456852,True,-0.21308583838571793,0.02270278726027215,running
13,2.9692078428790696,0.07101850886731462,0.06638924972426133,1.3216077839456852,1.3431714224006766,True,-0.1667262253888726,0.013898817116210575,running
14,3.0015319719712146,0.05904629302880896,0.055542339613243535,1.3431714224006766,1.3599440515064372,True,-0.13266858212533794,0.008800476341573769,running
15,3.0252342385920805,0.04819421268543721,0.050561372209689585,1.3599440515064372,1.3706308539466265,True,-0.08661706917167944,0.0037512583359457503,running
16,3.0396565607837203,0.03897093486309199,0.04291150835358528,1.3706308539466265,1.3758898817195933,True,-0.0437668263143598,0.0009577675428156686,running
17,3.0495629586571815,0.032280893174654365,0.03408164532689599,1.3758898817195933,1.378355673115287,True,-0.02109308989964198,0.0002224592207571893,running
18,3.057548039653038,0.027500586444770145,0.025910937314286318,1.378355673115287,1.3814691666482946,True,-0.027350472715045537,0.0003740241788682252,running
19,3.0643389163051715,0.02336374063910322,0.019081430483326337,1.3814691666482946,1.3882042235277166,True,-0.06056926688606401,0.001834318045557625,running
20,3.0721500203137717,0.019006711762781906,0.018823350831296205,1.3882042235277166,1.3932657584226118,True,-0.04650346209243983,0.0010812859932914942,running
21,3.077472494439945,0.014675592352292209,0.018165831403917688,1.3932657584226118,1.3923742917757882,True,0.008380148505379381,3.511344448610614e-05,running
22,3.080817867661776,0.01143759522124602,0.014758868457594469,1.3923742917757882,1.3864460096728934,True,0.057179762782256116,0.0016347626359175407,running
23,3.0831138254528527,0.009208178649594697,0.01105576471744145,1.3864460096728934,1.378485380689513,True,0.07890237824171598,0.003112792646099407,running
24,3.0842423688094844,0.007619636630137021,0.008029258164875938,1.378485380689513,1.371707903924132,True,0.06898795500844779,0.0023796689681238083,running
25,3.084673684452409,0.006456937961722499,0.005704906833535373,1.371707903924132,1.3691675017627911,True,0.02648166331434254,0.0003506392459470978,running
26,3.08482951122015,0.0055808062629441706,0.0041134836717099995,1.3691675017627911,1.3730553699592634,True,-0.04131023836274039,0.000853267896793214,running
27,3.0849888094061266,0.004890839400689364,0.0031755035623059896,1.3730553699592634,1.3839337865851902,True,-0.1171592861428632,0.006863149164752648,running
28,3.0850236007999,0.004316754556861256,0.0025792985285030693,1.3839337865851902,1.401474011491421,True,-0.1904114579066185,0.018128261651061975,running
29,3.0850837133170437,0.0038333826492386596,0.002205335833014615,1.401474011491421,1.424693400456227,True,-0.25282710086003757,0.03196077146464581,running
30,3.0851742884917615,0.0034126495361694337,0.0019652559893253005,1.424693400456227,1.452221261429444,True,-0.29948930644393634,0.044846922337135005,running
31,3.085284624161337,0.003041081165077007,0.0017915606481204904,1.452221261429444,1.4826713055450322,True,-0.3301065182228795,0.05448515668661614,running
32,3.085402380804025,0.0027110646337487744,0.0016460985508076553,1.4826713055450322,1.5148731330456369,True,-0.34727101555557827,0.06029857912250134,running
33,3.0855189117676782,0.0024166586321296697,0.0015149017741752108,1.5148731330456369,1.5479044342050987,True,-0.35403482498893,0.06267032865247116,running
34,3.0856297095106444,0.002152893984930168,0.0013945251576262582,1.5479044342050987,1.5810356189172892,True,-0.35282338690480763,0.06224217117348979,running
35,3.085733036148344,0.001915923334629089,0.0012833799112360537,1.5810356189172892,1.6136804850875444,True,-0.3454567726720068,0.0596701908924793,running
36,3.0858284517670618,0.001702904389197649,0.0011795620293475967,1.6136804850875444,1.6453762130355996,True,-0.3334538294118774,0.05559572817472272,running
37,3.0859158811446887,0.0015116571772377312,0.001081415421110505,1.6453762130355996,1.6757780139763534,True,-0.3181890366703177,0.0506221315285924,running
38,3.085995245636547,0.0013403478413262825,0.0009881033317026828,1.6757780139763534,1.7046519871498715,True,-0.30088387448733034,0.045265552963253776,running
39,3.086066449669627,0.001187299758683776,0.0008995567651834802,1.7046519871498715,1.7318605602394492,True,-0.28254730057748567,0.03991648853181202,running
40,3.086129498259549,0.0010509127675372256,0.0008161135507596946,1.7318605602394492,1.7573426296660415,True,-0.26394175619640414,0.03483262533202102,running
41,3.0861846006626403,0.0009296437159184099,0.0007381786081705373,1.7573426296660415,1.7810926440375114,True,-0.24559132524261695,0.03015754951721243,running
42,3.0862322026908746,0.0008220140911189731,0.0006660237148021155,1.7810926440375114,1.8031420282388209,True,-0.22782013420645963,0.02595100677492464,running
43,3.086272950088488,0.0007266258447401604,0.0005997156910181859,1.8031420282388209,1.8235447855506919,True,-0.2108043513865283,0.02221923728174745,running
44,3.0863076121911917,0.0006421760402544064,0.0005391267388476089,1.8235447855506919,1.8423677349633625,True,-0.194624578057236,0.018939363191978573,running
45,3.086336997728834,0.0005674663987539789,0.00048398455342750756,1.8423677349633625,1.8596848530957042,True,-0.17930995920670956,0.016076030735355924,running
46,3.086361885058274,0.0005014070417535698,0.0004339320064653796,1.8596848530957042,1.8755746381885623,True,-0.16486965624175465,0.013591001774637174,running
47,3.0863829767511635,0.00044301536171634855,0.0003885784912239583,1.8755746381885623,1.8901192749251925,True,-0.15131113969607313,0.011447530498062278,running
48,3.086400878607396,0.00039141143011901303,0.00034753556249226083,1.8901192749251925,1.9034045473352603,True,-0.138647484252429,0.009611562444763775,running
49,3.0864160975780903,0.0003458112267737125,0.0003104368883977067,1.9034045473352603,1.9155197671358273,True,-0.126897099252278,0.008051436899321246,running
50,3.086429051336434,0.00030551868088398175,0.00027694621429505065,1.9155197671358273,1.9265573193687873,True,-0.11607931746875622,0.006737203972006146,running
51,3.0864400829984784,0.0002699172527627914,0.00024675781966028415,1.9265573193687873,1.936611697585016,True,-0.10620856198227635,0.005640129319171519,running
52,3.0864494763932155,0.00023846158354458028,0.00021959320295721678,1.936611697585016,1.9457780837610226,True,-0.09728893399880079,0.004732568339311508,running
53,3.0864574693087734,0.00021066957402684656,0.0001951965550778617,1.9457780837610226,1.9541506311583772,True,-0.08931028994192136,0.00398816394475503,running
54,3.086464263756797,0.0001861151088399374,0.00017333052541554605,1.9541506311583772,1.9618206487782819,True,-0.08224627740669987,0.003382225073629915,running
55,3.0864700333294945,0.00016442152168118826,0.00015377299705889253,1.9618206487782819,1.9688748811631458,True,-0.07605436065590965,0.002892132887389589,running
56,3.0864749282293715,0.00014525580864409846,0.0001363150553006241,1.9688748811631458,1.975394042209109,True,-0.07067756069513997,0.0024976587929075975,running
57,3.0864790786827325,0.00012832354139688537,0.00012076000940312861,1.975394042209109,1.9814517099007745,True,-0.0660474482256177,0.0021811327085578254,running
58,3.0864825973657632,0.00011336440511621097,0.00010692316759488486,1.9814517099007745,1.9871136323658674,True,-0.062087850573535164,0.0019274505944208153,running
59,3.086485581303243,0.0001001482792600611,9.463202811537343e-05,1.9871136323658674,1.992437443893257,True,-0.05871875048600117,0.0017239458293186313,running
60,3.086488113525019,8.847178415531306e-05,8.372659218875636e-05,1.992437443893257,1.9974727488939776,True,-0.05585994047642551,0.0015601664750149004,converged
