seed,method,admm_controller,admm_rho0,bits,name,d_in,d_out,final_primal,final_dual,final_rho,recon_error
0,admm_gptq,bal_ogd,1.0,4,transformer.h.0.attn.c_attn,768,2304,1.2423844091436071,1.0010547845564546,0.5711163443391756,0.10152363228202807
0,admm_gptq,bal_ogd,1.0,4,transformer.h.0.attn.c_proj,768,768,0.2118146636901807,0.31454027935952406,1.0085488300126892,0.10296202320342564
0,admm_gptq,bal_ogd,1.0,4,transformer.h.0.mlp.c_fc,768,3072,0.45289533648658187,0.5187045210723141,1.072048126957299,0.0826112590403201
0,admm_gptq,bal_ogd,1.0,4,transformer.h.0.mlp.c_proj,3072,768,1.0447365855004533,0.7380461263612966,1.351039807907165,0.3507741295902667
0,admm_gptq,bal_ogd,1.0,4,transformer.h.1.attn.c_attn,768,2304,0.6340287847012473,1.0299555924074113,1.0172268975932148,0.08887156380014609
0,admm_gptq,bal_ogd,1.0,4,transformer.h.1.attn.c_proj,768,768,0.27102199121598386,0.5080935860282806,1.1091908199226894,0.368178921324622
0,admm_gptq,bal_ogd,1.0,4,transformer.h.1.mlp.c_fc,768,3072,0.5874577699875586,0.8109252982742927,1.0275083346324865,0.08222416761554112
0,admm_gptq,bal_ogd,1.0,4,transformer.h.1.mlp.c_proj,3072,768,0.47076287424720953,0.3403076448644422,0.7702542274075749,0.32890743682692636
0,admm_gptq,bal_ogd,1.0,4,transformer.h.2.attn.c_attn,768,2304,0.8761395118926883,0.8060569081060038,1.3494027447023942,0.0614446853553604
0,admm_gptq,bal_ogd,1.0,4,transformer.h.2.attn.c_proj,768,768,0.2858170338975475,0.3937376434459724,1.343628954029977,0.31078814851690645
0,admm_gptq,bal_ogd,1.0,4,transformer.h.2.mlp.c_fc,768,3072,0.4728401078713327,0.4545180183184125,1.2276942283465184,0.08252942877250248
