iter,objective,deploy_rel_error,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,decision,status
1,0.03452574687619056,0.2527470893716168,3.9798910341533285,0.4478619796977004,1.0,0.697676326071031,True,2.0,18.093592410923037,norm_magnitude_ogd,running
2,0.07251585291214382,0.4088016808510612,7.985752783435897,7.417939949110545,0.697676326071031,0.5408796727528559,True,2.0,34.492148386323976,norm_magnitude_ogd,running
3,0.08946490483696598,0.4039132471897013,9.61750313714788,7.344174986989789,0.5408796727528559,0.43937389202145644,True,2.0,35.55886167555039,norm_magnitude_ogd,running
4,0.07240580367257272,0.3903821486232734,9.480682136724031,5.9128814815346935,0.43937389202145644,0.36699592367735534,True,2.0,34.23948008961611,norm_magnitude_ogd,running
5,0.05793250820916459,0.3729709362232658,9.470223406889831,4.935762051455498,0.36699592367735534,0.31242169021672545,True,2.0,33.23748603703878,norm_magnitude_ogd,running
6,0.0463947430674247,0.37867452128976387,9.59095313501133,4.286653231717047,0.31242169021672545,0.26972002104715814,True,2.0,32.556504378305206,norm_magnitude_ogd,running
7,0.03865152528484307,0.38596735892365747,9.680796638324026,3.8040998126724386,0.26972002104715814,0.23540731088194844,True,2.0,31.988190893053336,norm_magnitude_ogd,running
8,0.03202107632601593,0.377555534886238,9.499647542835321,3.3260618764801864,0.23540731088194844,0.2072732624210734,True,2.0,31.18777520065359,norm_magnitude_ogd,running
9,0.026203417106367127,0.378275988632464,9.56765487318443,2.9248693124816727,0.2072732624210734,0.1838348924262884,True,2.0,30.584961121448774,norm_magnitude_ogd,running
10,0.022441680271809768,0.38578791905056237,9.531058697341921,2.656202666375125,0.1838348924262884,0.16405406452520754,True,2.0,30.09285747027311,norm_magnitude_ogd,running
11,0.019092555242630187,0.3729506961636861,9.296214470480209,2.339474145637417,0.16405406452520754,0.14717935589615203,True,2.0,29.33640677147354,norm_magnitude_ogd,running
12,0.01592435226462554,0.3829182528918495,9.54904204415617,2.132688964412608,0.14717935589615203,0.13265196617288844,True,2.0,29.061089397756106,norm_magnitude_ogd,running
13,0.014201965149689345,0.38433857139682215,9.490606550027598,1.9446221531765095,0.13265196617288844,0.12004694413575297,True,2.0,28.60131372856955,norm_magnitude_ogd,running
14,0.011878025627250472,0.37967163743752713,9.465828958797527,1.7543168459810645,0.12004694413575297,0.10903498786668697,True,2.0,28.117883900818732,norm_magnitude_ogd,running
15,0.010323686846298391,0.37686497555173126,9.526531905546054,1.6044870695990405,0.10903498786668697,0.09935678097012238,True,2.0,27.763505100750926,norm_magnitude_ogd,running
16,0.008924447096385943,0.3863918550982462,9.474570363674083,1.4804926477501927,0.09935678097012238,0.09080526059675777,True,2.0,27.384214862038068,norm_magnitude_ogd,running
17,0.0077879464673033545,0.38838418605898883,9.5586079292117,1.357007501272325,0.09080526059675777,0.08321306735114617,True,2.0,27.06467892498528,norm_magnitude_ogd,running
18,0.006846578041045052,0.38260041152593055,9.402080819002489,1.243501845028633,0.08321306735114617,0.076443475185798,True,2.0,26.603712023859718,norm_magnitude_ogd,running
19,0.005801447743595246,0.39533968813438897,9.583790973523168,1.150526715953822,0.076443475185798,0.07038371511862157,True,2.0,26.39966083942546,norm_magnitude_ogd,running
20,0.005197627984617034,0.3805629774823025,9.416350632059707,1.0663074827847645,0.07038371511862157,0.06493998072601204,True,2.0,25.99165420055793,norm_magnitude_ogd,running
21,0.004518731906833755,0.39065522627776333,9.443715985451275,0.9739691149517926,0.06493998072601204,0.06003363745570869,True,2.0,25.653825836275775,norm_magnitude_ogd,running
22,0.003943500376794062,0.38965490760425525,9.45186086968724,0.914044423037925,0.06003363745570869,0.0555983081315463,True,2.0,25.414210459403993,norm_magnitude_ogd,running
23,0.003464040468185006,0.385324985273154,9.357854264061704,0.8426956495575603,0.0555983081315463,0.051577605814666756,True,2.0,25.04943264208758,norm_magnitude_ogd,running
24,0.0030540336651192187,0.394528252637292,9.518132349697336,0.7877597207196243,0.051577605814666756,0.04792335146725711,True,2.0,24.901337516958574,norm_magnitude_ogd,running
25,0.0027518946157809635,0.3854052545269272,9.376898267750672,0.7354656593157274,0.04792335146725711,0.04459415917110202,True,2.0,24.56140465700373,norm_magnitude_ogd,running
26,0.0023810820884903557,0.38805422370794035,9.380911199540897,0.6830123839342024,0.04459415917110202,0.041554303149521535,True,2.0,24.301984346754132,norm_magnitude_ogd,running
