problem,method,seed,iterations,final_objective,best_objective,final_primal,final_dual,final_rho,rho_changes,final_status,deploy_loss,continuous_loss,teacher_weight_rel_error,rho0,base_method,wall_time_sec,deploy_rel_error,weight_rel_error,bits,num_blocks,rho_min,rho_max
tiny_llm_ptq,online_ogd_rho0_1,1,100,0.10931828615193687,0.03648084388380007,7.547137088647875,7.681068448241643,0.7235411660850865,100,running,,,,1.0,online_ogd,2.676743699994404,0.34729101653504824,0.30978321743112447,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_1,1,100,0.1355515897233687,0.03648084388380007,7.142002196135195,9.1285848172891,0.9269301006248024,100,running,,,,1.0,online_ogd_task_aware,1.5839716999907978,0.3480561625493732,0.30511879901158795,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_1,1,100,0.26373432573602473,0.03648084388380007,5.693876397726191,14.80081102434385,1.9667478036423944,100,running,,,,1.0,online_ogd_task_feasibility,1.4872313999803737,0.3187636125709889,0.28438618667546245,4,7,,
tiny_llm_ptq,online_ogd_rho0_10,1,100,0.11041305570875527,0.10939368286494519,7.53725088315494,7.705619603985894,0.7282335001262268,100,running,,,,10.0,online_ogd,2.1178466999554075,0.3514166647635473,0.31173379360012976,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_10,1,100,0.14046450325109078,0.13879122325718407,7.173246372229528,9.44811986708242,0.9550871458453782,100,running,,,,10.0,online_ogd_task_aware,2.3963391999714077,0.3536937475024672,0.3044496491351033,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_10,1,100,0.285086466584521,0.2504804971656825,5.569504898158386,15.801503136262436,2.2305481496844535,100,running,,,,10.0,online_ogd_task_feasibility,2.216987500025425,0.3358856129326987,0.28657803318922886,4,7,,
tiny_llm_ptq,online_ogd_rho0_100,1,100,0.11147992178699508,0.11032633038838313,7.548956817940026,7.729723086648071,0.7330214605657525,100,running,,,,100.0,online_ogd,2.2841895000310615,0.35635747010197527,0.3105330187644973,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_100,1,100,0.14487226439452378,0.14487226439452378,7.018024641759112,9.544263064508943,0.9934069836324481,100,running,,,,100.0,online_ogd_task_aware,2.047481300018262,0.34886515369198107,0.3009789672858709,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_100,1,100,0.3211450879459214,0.3177801745474247,5.182982323064713,17.26689664569636,2.620745662525765,100,running,,,,100.0,online_ogd_task_feasibility,3.3689094000146724,0.3314540489389726,0.2843591222192496,4,7,,
tiny_llm_ptq,online_ogd_rho0_0.01,2,100,0.10074969074239538,2.58171163390883e-05,7.997235285663324,7.927401009215231,0.6950746374059591,100,running,,,,0.01,online_ogd,2.009190700016916,0.362419983196447,0.32362496862454543,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_0.01,2,100,0.10947071880151765,2.58171163390883e-05,7.631652144028151,8.338431889235524,0.7539717964599738,100,running,,,,0.01,online_ogd_task_aware,1.934766500024125,0.3443432706397506,0.31326219735527255,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_0.01,2,100,0.16427700530275133,2.58171163390883e-05,7.156360216391668,11.521794461785147,1.1568561208712298,100,running,,,,0.01,online_ogd_task_feasibility,2.1879067000118084,0.33872263131792907,0.30788164047591715,4,7,,
tiny_llm_ptq,online_ogd_rho0_0.1,2,100,0.10196655891453783,0.0015512398999964195,7.900838391375075,7.92563781758609,0.7043721742642475,100,running,,,,0.1,online_ogd,2.0653593000024557,0.35588825120010453,0.32063833468417346,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_0.1,2,100,0.13918492890021064,0.0015512398999964195,7.357109991347702,9.989415788439244,0.9496888210795636,100,running,,,,0.1,online_ogd_task_aware,2.13225040002726,0.34287196568132855,0.3086768538085741,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_0.1,2,100,0.2109838442964442,0.0015512398999964195,6.640976569330159,13.898750979720214,1.5455575028092776,100,running,,,,0.1,online_ogd_task_feasibility,2.1002488000085577,0.32685171870196233,0.3002067237639715,4,7,,
tiny_llm_ptq,online_ogd_rho0_1,2,100,0.10396675585754542,0.03452574687619056,7.901221819518012,8.005955249550192,0.7101496212530384,100,running,,,,1.0,online_ogd,2.002403700025752,0.35782947545030563,0.320542756821725,4,7,,
