iter,objective,train_loss,deploy_loss,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,decision,status
1,6.64234953255554,6.639135958596246,6.652763325468375,0.6188390351668145,756.940301295516,100.0,49.65853037914096,True,2.0,2.0,ogd,running
2,6.154185303743515,6.15068448448486,6.218385924477974,1.248593546871066,4.610836242730395,49.65853037914096,30.271159851290243,True,2.0,2.0,ogd,running
3,5.60050130097925,5.597254230615799,5.591377832186197,0.010111082347019114,4.3108893741347085,30.271159851290243,20.207427820937593,True,2.0,2.0,ogd,running
4,4.856153489419268,4.852922647040681,4.841519946505254,0.014869443899495844,3.821207468451059,20.207427820937593,14.239933709265294,True,2.0,2.0,ogd,running
5,4.081066573548803,4.077848128575009,4.067586692631798,0.02107906868014258,3.2044003076394127,14.239933709265294,10.412434676155806,True,2.0,2.0,ogd,running
6,3.3822570895064246,3.3790442920607933,3.372776822404562,0.026682996157950695,2.515045973234219,10.412434676155806,7.824242530683683,True,2.0,2.0,ogd,running
7,2.8212784686180115,2.818063408183051,2.8168279035006805,0.03175053498877511,1.860287472540496,7.824242530683683,6.00535637076381,True,2.0,2.0,ogd,running
8,2.4045267274181756,2.4013024449067246,2.404642101072412,0.036040965014064376,1.3214153358195333,6.00535637076381,4.6887425149529225,True,2.0,2.0,ogd,running
9,2.1049532006336897,2.101714687479858,2.052167613114098,0.1486761044940801,1.167341692330237,4.6887425149529225,3.7129662768309,True,2.0,2.0,ogd,running
10,1.8205155808545241,1.817255367154953,1.7989329639668472,0.1406206101005463,0.8175682549701658,3.7129662768309,2.975677239092561,True,2.0,2.0,ogd,running
11,1.5974343469796135,1.5941468265675052,1.6091386216102335,0.24483526322119448,0.8280615876727578,2.975677239092561,2.4094866470230114,True,2.0,2.0,ogd,running
12,1.4291073946918273,1.4258002779498344,1.4003021433339944,0.2640527682045569,0.8971584861932451,2.4094866470230114,1.9907556066391177,True,1.8894145197916217,1.7849436137997021,ogd,running
13,1.2708219198649433,1.2674806915332057,1.1857943657747423,0.3593656569320903,0.8837524850659703,1.9907556066391177,1.71453353802753,True,1.5387793816177533,1.1839209926459575,ogd,running
14,1.104955339097763,1.1015969522840112,1.1088667964677328,0.3415456084757853,0.8234378426369073,1.71453353802753,1.519990365904171,True,1.287526302566315,0.8288619899000431,ogd,running
15,0.9969543697858536,0.9935678819331667,0.9162264735860445,0.3655796621910213,0.8035410209392431,1.519990365904171,1.37725786199634,True,1.0911802014878087,0.5953371160594874,ogd,running
16,0.8799389979740704,0.8765346068946109,0.9360670035431508,0.3476275885523831,0.6421156996481786,1.37725786199634,1.271091367360513,True,0.916783885770303,0.42024634660404797,ogd,running
17,0.8236217190135157,0.8201914505807998,0.7453513701051088,0.34641837069585574,0.6606610069177075,1.271091367360513,1.1878015782523352,True,0.7983709668108118,0.31869810032321516,ogd,running
18,0.7455464228086366,0.7420974142932474,0.7871695640468389,0.36532950072627196,0.6005583955097433,1.1878015782523352,1.122643327321305,True,0.6838914597501261,0.2338537643595792,ogd,running
19,0.709865710771838,0.7063978988889076,0.7131939425309503,0.313764550744797,0.5753879123341694,1.122643327321305,1.0678434261165524,True,0.6232589496275074,0.1942258591453919,ogd,running
20,0.6783583661577248,0.6748721181394964,0.6255135593836444,0.3104630244018517,0.5081595540609127,1.0678434261165524,1.0222844638655664,True,0.5571173792586368,0.15518988713600587,ogd,running
21,0.6373848855116833,0.6338839023351199,0.651149244256141,0.34247840321577383,0.507753977472676,1.0222844638655664,0.9847654647114601,True,0.4895705250349174,0.11983964949148233,ogd,running
22,0.6150337148554847,0.6115241610454365,0.6047220172305035,0.2608777577232355,0.47661024972184596,0.9847654647114601,0.9499565095007274,True,0.4822725936334795,0.11629342728498164,ogd,running
23,0.5931830891853573,0.5896630160881462,0.6089818892895384,0.2674451289597329,0.3608147032718422,0.9499565095007274,0.9214877568657746,True,0.41691825728509513,0.08691041662882039,ogd,running
24,0.5797803620378353,0.576254290113872,0.568128740994036,0.32607688704238885,0.4392267887614445,0.9214877568657746,0.897527091940441,True,0.36876977119261245,0.06799557207272587,ogd,running
25,0.5628076849564747,0.5592759865568628,0.5678729317402631,0.27615411688753183,0.3941706128709132,0.897527091940441,0.8761050805816915,True,0.345103816694453,0.05954832214853931,ogd,running
