iter,objective,train_loss,deploy_loss,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,decision,status
1,2.759538474258579,2.7589493581154088,2.7446695292386436,0.29560524367454183,0.06557662012332437,0.1,0.1377105331699194,True,-1.2799348417189638,1.5880727022004342,task_aware_ogd,running
2,1.8494527642135354,1.8488253178568668,1.8657175418667784,0.3828434171551303,0.10059897324106151,0.1377105331699194,0.18196759815386013,True,-1.576422402399202,1.0199131168702475,task_aware_ogd,running
3,1.197416951147017,1.1967430728542892,1.225770997896182,0.39060292569899135,0.1360952806541964,0.18196759815386013,0.2256806000578259,True,-1.4915873289520687,0.5530700893759372,task_aware_ogd,running
4,0.8238408817871713,0.8231258513066203,0.8170511558377921,0.37245043136201056,0.15914383242188668,0.2256806000578259,0.266379880390152,True,-1.326421489400249,0.202743682882299,task_aware_ogd,running
5,0.642528814606571,0.6417824379308005,0.6459183189298533,0.3911783932548365,0.17900672040548612,0.266379880390152,0.3039182562644878,True,-1.1791713038636598,0.006075532070678791,task_aware_ogd,running
6,0.5616375242294173,0.560871008713009,0.5721271890808916,0.4187874801146789,0.2134952497978395,0.3039182562644878,0.3322064855830156,True,-0.8719982502237759,-0.10616318172889641,task_aware_ogd,running
7,0.5254932191738464,0.5247138830667012,0.5347287695828239,0.4174129269656516,0.2362036919405655,0.3322064855830156,0.35641590763919384,True,-0.7444256139015144,-0.16952086380720194,task_aware_ogd,running
8,0.5083730972207706,0.507583861405868,0.508516501704401,0.4310976509932987,0.25582360871970294,0.35641590763919384,0.3786458822610648,True,-0.6845143448399325,-0.2131409783843912,task_aware_ogd,running
9,0.49834796080294397,0.49755454780842207,0.5055582642628996,0.4060207470306564,0.26097943248672856,0.3786458822610648,0.3904298320679142,True,-0.36776214019711684,-0.23412843883777962,task_aware_ogd,running
10,0.4924363287854241,0.4916401113086842,0.49488833716222097,0.4359837972614324,0.274246119927976,0.3904298320679142,0.41038988542553945,True,-0.6306768416156168,-0.24679448911514162,task_aware_ogd,running
11,0.48747488013857604,0.4866755597239485,0.5007113356572613,0.42945690517770735,0.29482897349178233,0.41038988542553945,0.41594684747352867,True,-0.17843220747594038,-0.2554562150684141,task_aware_ogd,running
12,0.48452386361037847,0.483723842748601,0.48949158781645113,0.4333831360393098,0.29404492008769123,0.41594684747352867,0.44575409591259557,True,-0.9590013910659949,-0.2656567532484904,task_aware_ogd,running
13,0.4803801860299005,0.479578464387884,0.49280426910958136,0.4316405369094303,0.3110340690395851,0.44575409591259557,0.4517277398840958,True,-0.19199138617290643,-0.27994586339728345,task_aware_ogd,running
14,0.47763020719541643,0.4768277548217467,0.4828582446758358,0.4199075053038076,0.31288350585513297,0.4517277398840958,0.47987391012437797,True,-0.9046389032694614,-0.29112033539314414,task_aware_ogd,running
