iter,objective,train_loss,deploy_loss,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,decision,status
1,4.078656074571236,4.075112751660588,4.048003392168542,0.6272474938640009,793.4844916258712,100.0,60.653065971263366,True,2.0,26.139340076954536,task_aware_ogd,running
2,3.8489236744850084,3.845335450344148,3.922847746963987,1.028209022974417,2.7485760531072962,60.653065971263366,42.58988549522237,True,2.0,15.800250308144896,task_aware_ogd,running
3,3.7480030969980045,3.7444753308853307,3.7441229873716626,0.010201929264026018,2.785841441154708,42.58988549522237,31.910709064347255,True,2.0,14.3640389686982,task_aware_ogd,running
4,3.5297395136809135,3.5262109982750487,3.523909481623612,0.0034983267972857556,2.6661021428919724,31.910709064347255,24.85208520767742,True,2.0,14.582968284210972,task_aware_ogd,running
5,3.274946585209443,3.271417227071188,3.2684241483968868,0.00516970144521374,2.522204989957469,24.85208520767742,19.872460187173207,True,2.0,14.438680981336043,task_aware_ogd,running
6,2.9937638372354116,2.9902324834746543,2.9867923941373413,0.006932976375189603,2.3525526904898446,19.872460187173207,16.20323182671658,True,2.0,14.040669878351249,task_aware_ogd,running
7,2.698306381773298,2.6947714577347917,2.6911926463167966,0.008640979774828817,2.1537117935730743,16.20323182671658,13.413054931625865,True,2.0,13.474655644636908,task_aware_ogd,running
8,2.4022129871835993,2.3986725615562228,2.395212923079333,0.01022439556208193,1.9299609816867864,13.413054931625865,11.239695867151296,True,2.0,12.796740562134742,task_aware_ogd,running
9,2.118135085503221,2.11458703344986,2.111411544767962,0.011591291284753646,1.6930017933519375,11.239695867151296,9.514197144872137,True,2.0,12.048811461176284,task_aware_ogd,running
10,1.8558341146667958,1.8522763141572114,1.8494769125841417,0.012461879483073804,1.4567336690575452,9.514197144872137,8.122770059587662,True,2.0,11.278849936509275,task_aware_ogd,running
11,1.621484934151067,1.6179147061533106,1.6154118594002969,0.01298281388352889,1.2328636538074522,8.122770059587662,6.986051820022489,True,2.0,10.507549887410958,task_aware_ogd,running
12,1.4177269827392172,1.4141417146308122,1.4118309954887123,0.013234242286846012,1.0290506673546107,6.986051820022489,6.047095032159925,True,2.0,9.745791851827079,task_aware_ogd,running
13,1.2445563708324006,1.2409528957470097,1.2386160879538182,0.013571657225040439,0.8493234574372773,6.047095032159925,5.264061871714843,True,2.0,8.981634210239886,task_aware_ogd,running
14,1.0999758636963908,1.0963523013674499,1.0938125280107174,0.013789081339069227,0.6949351702551595,5.264061871714843,4.605597109358185,True,2.0,8.223266421122478,task_aware_ogd,running
15,0.9809188159446657,0.9772738412658336,0.9744322642555329,0.014050246645262741,0.5649637791387219,4.605597109358185,4.0477974022013266,True,2.0,7.470202341155059,task_aware_ogd,running
16,0.8838940213400542,0.8802270455103697,0.8770371679650472,0.014404225851063247,0.45724805777991534,4.0477974022013266,3.5721686697326427,True,2.0,6.722827022808525,task_aware_ogd,running
17,0.8053881698698342,0.8016992082392989,0.7981723279371646,0.014880069799061374,0.369080214236451,3.5721686697326427,3.164215220846016,True,2.0,5.983431029663525,task_aware_ogd,running
18,0.7421398129419755,0.7384292888014615,0.7028561445027094,0.1489145289983462,0.5556903461593257,3.164215220846016,2.8124442332423096,True,2.0,4.213746849986044,task_aware_ogd,running
19,0.666574156479043,0.6628366022760636,0.684061474637633,0.11714022589009614,0.4728231549560678,2.8124442332423096,2.5076500316340127,True,2.0,3.081714412823777,task_aware_ogd,running
20,0.6329505675265401,0.6291942212236759,0.6018560231880531,0.12375399690435647,0.4932605505060185,2.5076500316340127,2.24239092384771,True,2.0,2.24727621147388,task_aware_ogd,running
21,0.5840067217357917,0.580230186975603,0.5823766516786101,0.07019443542913682,0.28147090514960615,2.24239092384771,2.0320352927523953,True,1.8056223564572482,1.6941488800808753,task_aware_ogd,running
22,0.5548529822821597,0.5510559505072832,0.5463126343590247,0.054765412100033946,0.2453388162999159,2.0320352927523953,1.844317845478607,True,1.8185383618915192,1.3405530799462757,task_aware_ogd,running
23,0.5294708086651297,0.5256564339236901,0.5177006766275508,0.11560105736334135,0.2211895084645017,1.844317845478607,1.7042354641616042,True,1.515346092118108,0.812213907723603,task_aware_ogd,running
24,0.50627209447783,0.5024439145009268,0.5111868943341943,0.0724328937213897,0.2003308106361474,1.7042354641616042,1.6026898863037227,True,1.2038400532814166,0.5843828420649606,task_aware_ogd,running
25,0.49318243515499494,0.489339602206732,0.4815479656723172,0.13778198396554805,0.25251449809690985,1.6026898863037227,1.4940320440441444,True,1.4040972323092245,0.3177178068568817,task_aware_ogd,running
26,0.47773706634024693,0.4738758564986462,0.47815789318822355,0.11016257951270826,0.27974020667000143,1.4940320440441444,1.4274922749752346,True,0.9292307128365043,0.20871797106396417,task_aware_ogd,running
27,0.46823686841864426,0.464363389832038,0.44752636981064803,0.11490128632461759,0.26909762981334306,1.4274922749752346,1.3297143026681377,True,1.4747749283408074,0.10448153115516279,task_aware_ogd,running
28,0.45320649431718485,0.4493187838347014,0.4622185850040088,0.12498293305461482,0.24819063559448162,1.3297143026681377,1.2974327783933213,True,0.5201882131052415,0.01653313430899045,task_aware_ogd,running
29,0.44754172769482,0.44364363306967985,0.4348061568982284,0.08496709250274781,0.2440732551787958,1.2974327783933213,1.2147907189210285,True,1.4177138241015217,0.006961857766322022,task_aware_ogd,running
30,0.4378519708873458,0.43394138248984554,0.42980982168571824,0.06174622388191724,0.03757165411305452,1.2147907189210285,1.1849995716390638,True,0.5439849218543461,-0.23037255583548477,task_aware_ogd,running
31,0.42993582058809254,0.4260129790166068,0.42550110165502275,0.044758822383098175,0.03433610358799423,1.1849995716390638,1.1590758504388874,True,0.49262256532390447,-0.31800522888171034,task_aware_ogd,running
32,0.42389862149199314,0.4199640097709902,0.4147036593517175,0.07108120253328527,0.1275189207995699,1.1590758504388874,1.1160841361229024,True,0.8552429373458829,-0.31965431398634003,task_aware_ogd,running
33,0.4171368208679348,0.4131919698016904,0.4185570399511784,0.07224542151747347,0.12242042786753532,1.1160841361229024,1.1054637173126995,True,0.21970312593249747,-0.31664302200126776,task_aware_ogd,running
34,0.41358685027054165,0.40963177204806395,0.408029987382538,0.06278597295233576,0.12099227972215236,1.1054637173126995,1.0570787543825908,True,1.0438730793989845,-0.30922231879713996,task_aware_ogd,running
35,0.4092868801865606,0.40532294657565204,0.4052526428223267,0.05322600158149528,0.02526019440140609,1.0570787543825908,1.0478886784809003,True,0.2066333829115487,-0.3932883412785829,task_aware_ogd,running
36,0.405675622200401,0.4017034636496075,0.4056836451181353,0.13230020465355163,0.16027667098808193,1.0478886784809003,1.044303155708977,True,0.08226074623284815,-0.3929849102329282,task_aware_ogd,running
37,0.40317787194284344,0.39919757096228503,0.39698722714783247,0.10642905845086752,0.19537900453964493,1.044303155708977,1.0069773021064468,True,0.885571220775707,-0.3850477409913344,task_aware_ogd,running
38,0.40002435841955486,0.3960353013102879,0.39317960230418,0.07434980352024563,0.15431698244799488,1.0069773021064468,0.9912961435683969,True,0.38700264091123493,-0.37042189696972927,task_aware_ogd,running
39,0.39673477378520766,0.39273845290897896,0.39520955962387516,0.13086054902949112,0.1524934672406072,0.9912961435683969,0.9880488344692945,True,0.08196431544201255,-0.38126691792766254,task_aware_ogd,running
40,0.3946028628855794,0.39059768880516726,0.38688602622042395,0.08922034903368663,0.18515979553446343,0.9880488344692945,0.9504840686896443,True,0.9805773555150852,-0.3627101895999879,task_aware_ogd,running
41,0.3915149483631321,0.38750131404851285,0.38793466521005954,0.06894607273368154,0.1038304818474528,0.9504840686896443,0.9410207695257575,True,0.2562835033703898,-0.3688286866106692,task_aware_ogd,running
42,0.38921734439856737,0.3851967390582529,0.3883078750402067,0.11360972781372548,0.14462119154425132,0.9410207695257575,0.9330271120786268,True,0.2211475420185947,-0.3773047113658342,task_aware_ogd,running
43,0.38774162829487346,0.3837132476029181,0.3794217362229393,0.11805674560372435,0.1742160235028336,0.9330271120786268,0.8999465583257655,True,0.9468646809493719,-0.3849490504046758,task_aware_ogd,running
44,0.3847686021880363,0.3807342613264912,0.38196873639734963,0.11611237475388644,0.16847116030034628,0.8999465583257655,0.8941039494928896,True,0.1728184103363371,-0.38765597452243783,task_aware_ogd,running
45,0.3825055472684948,0.3784624010624533,0.38256291485384025,0.08949821221257082,0.1370061981881378,0.8941039494928896,0.8886047678054901,True,0.16554470788156142,-0.38083580157290725,task_aware_ogd,running
46,0.3812250397921634,0.37717554836925565,0.37270772212341474,0.0846200272102443,0.13572365507537462,0.8886047678054901,0.8574110827352477,True,0.9694683083154938,-0.3841243219608055,task_aware_ogd,running
47,0.37856676778382337,0.3745106646462582,0.3774645736028759,0.07635677708873774,0.09247179700963677,0.8574110827352477,0.854784816634226,True,0.08412489437251902,-0.3972821796307363,task_aware_ogd,running
48,0.37714997099172304,0.3730870747959662,0.3729115205886571,0.09728076613978433,0.13031812675646487,0.854784816634226,0.8269430512615813,True,0.9176801469834666,-0.4031294901635863,task_aware_ogd,running
49,0.37536128346551534,0.37129317878205575,0.3760667762981507,0.12762305766430143,0.15480661987171584,0.8269430512615813,0.8242906285429763,True,0.08995443940718452,-0.4111668276451335,task_aware_ogd,running
50,0.37438353476991615,0.3703077423448331,0.3680882855930509,0.058740969028159826,0.1255901375511712,0.8242906285429763,0.7966261744934858,True,0.9655583910232755,-0.3913195712981938,task_aware_ogd,running
51,0.37269766431056534,0.36861548761835783,0.36979110410986554,0.09660802268111689,0.08690964219373574,0.7966261744934858,0.7929977150473183,True,0.13040784610425216,-0.42235559729278427,task_aware_ogd,running
52,0.37141879921809495,0.36733155366206166,0.36297638974380897,0.10297248453635947,0.12201897168870954,0.7929977150473183,0.7698702764067857,True,0.8537458460846628,-0.4339270897156669,task_aware_ogd,running
53,0.3692261226242287,0.3651331667956405,0.36517184853352463,0.048981021950059093,0.08410976191721994,0.7698702764067857,0.7666225517311805,True,0.12310543756712006,-0.4213979586042139,task_aware_ogd,running
54,0.36762370291233104,0.3635250977594129,0.3653699922299391,0.10697498720783129,0.08397176014314428,0.7666225517311805,0.7647976818115491,True,0.07005265571732608,-0.44177793038956903,task_aware_ogd,running
55,0.366216083092405,0.36211047357130804,0.363405508386695,0.04836609592187066,0.0834149691074984,0.7647976818115491,0.7427369403360562,True,0.8682706990242479,-0.42965596766938524,task_aware_ogd,running
56,0.3650596393522254,0.36094798275990203,0.3612385153909596,0.12987381181633376,0.11421375247174265,0.7427369403360562,0.7376720166632066,True,0.2048221384022721,-0.44938124795037493,task_aware_ogd,running
57,0.3638077264779868,0.35969120917863256,0.3618042710043985,0.058601413799113385,0.11357423349078506,0.7376720166632066,0.7353498831169099,True,0.09521508586867768,-0.43032651457710347,task_aware_ogd,running
58,0.3629759765807178,0.3588541602884907,0.35769495113485744,0.07589083088815692,0.08037469339380948,0.7353498831169099,0.7153237995127283,True,0.8411198191507326,-0.4435362009171548,task_aware_ogd,running
59,0.3617709843253058,0.3576438502207305,0.35256436584305106,0.15126867321747134,0.13555084880907103,0.7153237995127283,0.7076605197595266,True,0.3309289467284966,-0.46282737576748645,task_aware_ogd,running
60,0.3596293457080365,0.3554971278959604,0.35827690650293337,0.12400598880545574,0.15459802445401866,0.7076605197595266,0.7206829486673669,True,-0.5649850912517103,-0.4540474588339126,task_aware_ogd,running
61,0.3581810461829954,0.3540423966594672,0.3590073778186948,0.08507286106572753,0.11086577313207756,0.7206829486673669,0.7162465107784562,True,0.1929102223022901,-0.4469038409148062,task_aware_ogd,running
62,0.35749718137861747,0.3533531018973702,0.35108499644528807,0.08904495673187353,0.10925422883568268,0.7162465107784562,0.6978465437276928,True,0.8196895521222062,-0.4565391830828405,task_aware_ogd,running
63,0.3559821774978843,0.35183287438599287,0.35781526793255924,0.09490128555894345,0.10643017573730167,0.6978465437276928,0.7024950064006549,True,-0.21078380001548652,-0.45292042206390026,task_aware_ogd,running
64,0.3555836074602104,0.35142929942189327,0.3453492876974386,0.11199111092046099,0.13313533234527158,0.7024950064006549,0.7146075779178889,True,-0.5470482270725209,-0.4671096598217842,task_aware_ogd,running
65,0.35369026075795573,0.34953105817530755,0.35304524139770166,0.0846681421201734,0.11099067418643985,0.7146075779178889,0.6983930386008471,True,0.7401640578048974,-0.45080391227978206,task_aware_ogd,running
66,0.3528803437517462,0.34871638366345464,0.35180978905996846,0.10449958793640017,0.10651613736511298,0.6983930386008471,0.694441663703567,True,0.18437913692061797,-0.4608435068697607,task_aware_ogd,running
67,0.35222024256000634,0.3480518552700562,0.34782508278797053,0.10579964611778647,0.13161066042877922,0.694441663703567,0.6776634181539554,True,0.8007707646676404,-0.46427809235291995,task_aware_ogd,running
68,0.3512220705601037,0.3470491341440376,0.34691020951688106,0.07499701131941339,0.10521650189525854,0.6776634181539554,0.6737711137158815,True,0.19000167684354805,-0.46254557458963674,task_aware_ogd,running
69,0.35027468898867853,0.3460974092707794,0.34207421781663044,0.07674898838421496,0.0761780446672011,0.6737711137158815,0.6580780149571763,True,0.7830478641109587,-0.47464827075902205,task_aware_ogd,running
70,0.34874948755622803,0.34456783901307536,0.35423416886907527,0.1381398839024125,0.12470679651713294,0.6580780149571763,0.6702622274313004,True,-0.613958930863493,-0.4650631685534229,task_aware_ogd,running
