iter,objective,deploy_rel_error,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,decision,status
1,0.2504804971656825,0.2538854683164338,1.6391620884921911,1.2572820566610243,10.0,10.579805933428062,True,-0.22544796196680358,-0.5817181669330531,task_aware_ogd,running
2,0.4308166308376413,0.2943194339197177,1.641227510548688,22.094421937486555,10.579805933428062,8.904876828041367,True,0.9749475083569688,-0.48812837309860646,task_aware_ogd,running
3,0.5153848033047208,0.32390304522095914,2.370898454855718,27.82092461281723,8.904876828041367,8.53821340921222,True,0.29131225093938035,-0.3044506802561667,task_aware_ogd,running
4,0.5361606226602785,0.29251364740405783,2.3559421391254376,26.681014630633953,8.53821340921222,7.085410716212735,True,1.4921115356669024,-0.09110354353878103,task_aware_ogd,running
5,0.5326246090972058,0.3410322176931905,3.364524747616427,27.835789225116972,7.085410716212735,6.688358012771727,True,0.5158111193456499,0.059242590900326464,task_aware_ogd,running
6,0.5266750210735831,0.3023442503816712,3.151105691622862,27.121866342370456,6.688358012771727,5.61691472219435,True,1.7105852267025428,0.20388571539298916,task_aware_ogd,running
7,0.49993374427811305,0.33731327856264814,4.007191436919934,26.001445974799736,5.61691472219435,5.234826407579534,True,0.7455605229356659,0.24182065234510608,task_aware_ogd,running
8,0.48972832792278204,0.30860674786288994,3.814968715793198,25.160967213106833,5.234826407579534,4.519221635924818,True,1.6630462401900923,0.3005708763929108,task_aware_ogd,running
9,0.45094540382065174,0.33759937514979393,4.327445005346459,23.05806664793555,4.519221635924818,4.232875388241895,True,0.7854990196164278,0.28948871719477764,task_aware_ogd,running
10,0.44170768782409814,0.32107505472222664,4.252582758441127,22.472741610864045,4.232875388241895,3.7798600847803954,True,1.4318101161936938,0.3061694615108058,task_aware_ogd,running
11,0.4176063021960647,0.33725089184985046,4.711810524425297,21.399698373965897,3.7798600847803954,3.5441175855023594,True,0.854333139369482,0.27347408671410584,task_aware_ogd,running
12,0.4085553095096597,0.3163781446760171,4.796679911764519,21.202143777792525,3.5441175855023594,3.1816189451141077,True,1.4950929752466282,0.24314506631216914,task_aware_ogd,running
13,0.3804632832671551,0.33597791155081186,5.218278420848891,20.109432583248246,3.1816189451141077,3.0216081825434338,True,0.7441997591145137,0.19415511538158736,task_aware_ogd,running
14,0.3696696760580218,0.3199498682886273,5.023889474463915,19.165589354727807,3.0216081825434338,2.749075823183848,True,1.4147118205899458,0.1633060250245224,task_aware_ogd,running
15,0.3437242225730618,0.3417214725331258,5.505347002808496,18.410641099795427,2.749075823183848,2.6415194466376004,True,0.6182906731429318,0.11753739188860662,task_aware_ogd,running
16,0.33845000857752255,0.3197842890821211,5.412784837951765,18.21200596238295,2.6415194466376004,2.3902233282513623,True,1.5994799232302885,0.07841349943341891,task_aware_ogd,running
17,0.3166805159389686,0.34112935814575285,6.000628911948331,17.471723612993188,2.3902233282513623,2.310085929309954,True,0.5624259393395425,0.019904052092465985,task_aware_ogd,running
18,0.31396587022262235,0.33950908078198594,5.738439825927771,17.09164256463808,2.310085929309954,2.1897596665240426,True,0.9078050604078123,0.007996585251098975,task_aware_ogd,running
19,0.2855855270004296,0.3391650199977968,5.805585282660233,15.935947580268076,2.1897596665240426,2.089183320926982,True,0.8197966482132394,-0.03110058743803218,task_aware_ogd,running
20,0.2880286514660236,0.3244940830923539,6.022605027599104,16.033790277022895,2.089183320926982,1.9529010159347469,True,1.2067122686492477,-0.08164288222994015,task_aware_ogd,running
21,0.27163900030263477,0.3460528891464097,6.301029163984775,15.45076760799601,1.9529010159347469,1.9207475613724942,True,0.3043105652753784,-0.10528023317766433,task_aware_ogd,running
22,0.2674873920778066,0.3333469723068719,6.070044739754528,15.216384659153738,1.9207475613724942,1.7820041382334322,True,1.406670955650899,-0.12387795687198322,task_aware_ogd,running
23,0.2534140644158387,0.3436839163455289,6.536695857172051,14.711907593694624,1.7820041382334322,1.7371559214143244,True,0.48897153507075886,-0.16785662761859804,task_aware_ogd,running
24,0.24944842532026373,0.3299297080599972,6.282520505731846,14.293224514770788,1.7371559214143244,1.6227328062420714,True,1.3352188688395412,-0.19734078799280763,task_aware_ogd,running
25,0.23133020021412176,0.35653803263620604,6.763010481757389,13.861989335465381,1.6227328062420714,1.615316809489875,True,0.09161082254742736,-0.21175108854185876,task_aware_ogd,running
26,0.23544991792626413,0.32991370664112124,6.397192777399292,13.826614772250059,1.615316809489875,1.5166141784809402,True,1.2859883896422428,-0.24067205445993883,task_aware_ogd,running
27,0.21910000548909137,0.36385753668583015,6.908193054118749,13.284372108521989,1.5166141784809402,1.525243341651849,True,-0.11792417520944176,-0.24018314159033852,task_aware_ogd,running
28,0.22265957052492427,0.3271911272602421,6.427282901559517,13.264021662825725,1.525243341651849,1.5326341599811624,True,-0.10231570284435587,-0.27577786377649405,task_aware_ogd,running
29,0.20971770746981716,0.3361487939906855,6.184293398809434,12.41242814522449,1.5326341599811624,1.445900052739273,True,1.2548710648133545,-0.25789134539593217,task_aware_ogd,running
30,0.21340831307776248,0.36180954853802927,6.934768073822891,12.857080816381407,1.445900052739273,1.448477275065251,True,-0.03901642437975417,-0.26365542416588517,task_aware_ogd,running
31,0.21139945477880467,0.333201137565111,6.552960740381437,12.76838842869974,1.448477275065251,1.4574152885296099,True,-0.13700412851330224,-0.2942498373800936,task_aware_ogd,running
32,0.20610210542623156,0.3361883832974931,6.386585580097721,12.327194223300724,1.4574152885296099,1.3821824913689085,True,1.199270096362249,-0.2839468614182228,task_aware_ogd,running
33,0.20300136105555736,0.35183979452029795,6.988363198331524,12.459269731815903,1.3821824913689085,1.3754018110618558,True,0.1130036061811645,-0.29749627104390197,task_aware_ogd,running
34,0.20481254211505556,0.34860180623200104,6.682056199226124,12.365273956932382,1.3754018110618558,1.3077854657778172,True,1.1757692816035537,-0.3006780690534174,task_aware_ogd,running
35,0.19325115650334526,0.3428280890017437,7.13218339785832,12.068943823353045,1.3077854657778172,1.2747828368774683,True,0.6048453844816454,-0.337988341550433,task_aware_ogd,running
36,0.1953900095807005,0.33961723786042053,6.979173818072242,11.969753627685428,1.2747828368774683,1.2430697809468119,True,0.6046053599157254,-0.35264044766163755,task_aware_ogd,running
37,0.18282522088145364,0.34073538921798235,6.939647450834058,11.427778185308078,1.2430697809468119,1.2248079462310566,True,0.3600970349824905,-0.36310560025727545,task_aware_ogd,running
38,0.18178102973022475,0.3543362778820493,6.927554950730871,11.356481755072636,1.2248079462310566,1.2380916820220658,True,-0.2659864495587604,-0.3511059268353468,task_aware_ogd,running
39,0.17892315865277764,0.3506969323473863,6.685328077889434,11.20052334053251,1.2380916820220658,1.2385082758768733,True,-0.008403869363424799,-0.3481232910565333,task_aware_ogd,running
40,0.17928899047725347,0.34023029702557706,6.902166883694824,11.374784668513543,1.2385082758768733,1.2509082269851384,True,-0.2520263692896332,-0.3613487862061059,task_aware_ogd,running
41,0.18305598513926596,0.34100062450295165,6.722935589310915,11.371692673891049,1.2509082269851384,1.2249704466609612,True,0.5366625042612515,-0.35348787845321605,task_aware_ogd,running
42,0.1794639188756031,0.36173242304768277,7.018117340393106,11.351405159825992,1.2249704466609612,1.2373135892235803,True,-0.2598997523979227,-0.3383382866622008,task_aware_ogd,running
43,0.18182232953077204,0.3345105334673232,6.730767970181869,11.363301422024232,1.2373135892235803,1.2490236288292134,True,-0.24707326760115778,-0.36606157421872165,task_aware_ogd,running
44,0.17800699361148395,0.33372157090439913,6.6262614921571465,11.066062172369971,1.2490236288292134,1.2339051252138742,True,0.3231217875500836,-0.36233970405514554,task_aware_ogd,running
45,0.1796442703803321,0.35517366030643543,6.954124698136771,11.354678779205994,1.2339051252138742,1.2455101790441319,True,-0.2511870798295062,-0.34151409837682156,task_aware_ogd,running
46,0.18279382796787086,0.34988431471804243,6.828357143015822,11.515975150680886,1.2455101790441319,1.2566114564581767,True,-0.24073336685483065,-0.34205833221249815,task_aware_ogd,running
47,0.18102726908587063,0.33511705426829286,6.713667269910805,11.352550730353418,1.2566114564581767,1.2672993537886126,True,-0.2322521705330451,-0.3563160439106565,task_aware_ogd,running
48,0.18249530871606853,0.3416988045984031,6.671599776737288,11.340748719518725,1.2672993537886126,1.2168770736672037,True,1.1251496812353612,-0.3429898773416077,task_aware_ogd,running
49,0.18158815582092755,0.3629838128272962,7.211354939249784,11.51935627335313,1.2168770736672037,1.2281255133652274,True,-0.2576345197336419,-0.3384819251582522,task_aware_ogd,running
50,0.18287896095451311,0.33620251440851073,6.805663240019709,11.477799336906738,1.2281255133652274,1.2390368543418395,True,-0.2501832421569913,-0.3656264768748534,task_aware_ogd,running
51,0.17633877305367404,0.33504427067636483,6.657884298300922,11.043173758041032,1.2390368543418395,1.227968663237375,True,0.2563211938947053,-0.36298585363583574,task_aware_ogd,running
52,0.1793164809957568,0.3552488441712358,6.888504082883823,11.292378293019524,1.227968663237375,1.2387250808972772,True,-0.2515630411361196,-0.3416392897460383,task_aware_ogd,running
53,0.17946270265696465,0.33857748133632554,6.707883379735671,11.29676443760978,1.2387250808972772,1.2490497422603453,True,-0.241710303162339,-0.35742719380672094,task_aware_ogd,running
54,0.17967872203037608,0.3438372690785845,6.708713863484514,11.186691136226697,1.2490497422603453,1.2025895652467495,True,1.114199985064641,-0.3469215794923808,task_aware_ogd,running
55,0.17898566006707237,0.3618409786101559,7.193421137994674,11.379114973328305,1.2025895652467495,1.2108199398650867,True,-0.20233061413923192,-0.3447479557152222,task_aware_ogd,running
56,0.18144135630216887,0.34513354949317393,6.927918522958184,11.440454520823023,1.2108199398650867,1.2214748158880557,True,-0.26225210078125594,-0.36082395959730945,task_aware_ogd,running
57,0.17625249836053972,0.3442311894544775,6.833231254676247,11.195891754195882,1.2214748158880557,1.2099764397838089,True,0.2856285366272071,-0.35776842097128586,task_aware_ogd,running
58,0.1772126645308476,0.346407499274412,6.9333125152961985,11.26138081819929,1.2099764397838089,1.2055262817213857,True,0.11224638956212157,-0.359535705695723,task_aware_ogd,running
59,0.17575798772988457,0.345161984714822,6.816405006577911,11.072200956874925,1.2055262817213857,1.172649651241203,True,0.8495461614798347,-0.36255425481423065,task_aware_ogd,running
