model,corpus,device,seed,method,admm_controller,admm_rho0,bits,loss,ppl,delta_loss,delta_ppl,eval_tokens,num_quantized_modules,mean_module_recon_error,median_module_recon_error,max_module_recon_error,mean_final_primal,mean_final_dual,mean_final_rho,quantize_wall_time_sec,eval_wall_time_sec
gpt2,wikitext2,cuda,1,fp32,,,,3.3676271207870974,29.009609024820953,0.0,0.0,285696,0,0.0,0.0,0.0,0.0,0.0,0.0,2.969987690448761e-06,2.8866822673007846
gpt2,wikitext2,cuda,1,admm_gptq,task_feasibility,0.01,4,6.481537941963442,652.9744111859998,3.1139108211763444,623.9648021611788,285696,49,0.14579777407834782,0.09663463802849298,0.39472992789125455,2.017839787198352,1.125343336725752,0.6002998776698291,168.04287000279874,2.8728579143062234
gpt2,wikitext2,cuda,2,fp32,,,,3.3676271207870974,29.009609024820953,0.0,0.0,285696,0,0.0,0.0,0.0,0.0,0.0,0.0,1.585017889738083e-05,2.897728007286787
gpt2,wikitext2,cuda,2,admm_gptq,task_feasibility,0.01,4,7.876607753042679,2634.919085839474,4.508980632255581,2605.9094768146533,285696,49,0.14572337400151728,0.09740603411951253,0.4022600024147762,2.044680510033498,1.1385596464665129,0.6010098642519772,168.46716306637973,2.876216477714479
gpt2,wikitext2,cuda,3,fp32,,,,3.3676271207870974,29.009609024820953,0.0,0.0,285696,0,0.0,0.0,0.0,0.0,0.0,0.0,1.267995685338974e-05,2.9006818486377597
gpt2,wikitext2,cuda,3,admm_gptq,task_feasibility,0.01,4,6.025171630271447,413.7126415429899,2.6575445094843495,384.7030325181689,285696,49,0.1463160091661879,0.0978774852183125,0.40422088848615734,2.064098240778498,1.1465633992633535,0.6010713184335712,169.30999814998358,2.882953488267958
gpt2,wikitext2,cuda,4,fp32,,,,3.3676271207870974,29.009609024820953,0.0,0.0,285696,0,0.0,0.0,0.0,0.0,0.0,0.0,1.877080649137497e-05,2.90325203537941
gpt2,wikitext2,cuda,4,admm_gptq,task_feasibility,0.01,4,6.797545373226152,895.6461142891576,3.4299182524390543,866.6365052643366,285696,49,0.1459507926536106,0.09644031991200702,0.400819399218263,2.0408399603448344,1.1415111999913858,0.6009582531216854,167.8937464375049,2.8747134441509843
