iter,objective,train_loss,deploy_loss,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,decision,status
1,3.403571705245257,3.4029921829371848,3.67379436145427,0.18763957184941496,1.9121882929652911,10.0,10.0,False,0.0,0.0,fixed,running
2,3.337151633805484,3.336564448312,3.3990721640490436,0.15739304496236795,1.8881507062505862,10.0,10.0,False,0.0,0.0,fixed,running
3,3.1363579236689767,3.135763165466687,3.111338951080724,0.14619829545621624,1.9449033825315558,10.0,10.0,False,0.0,0.0,fixed,running
4,2.851740808028744,2.851134958691277,2.8361674960102996,0.1374625476279098,1.8505406450356103,10.0,10.0,False,0.0,0.0,fixed,running
5,2.5791712286468305,2.5785486875295476,2.5909828585783985,0.12961907427963965,1.7701423677749408,10.0,10.0,False,0.0,0.0,fixed,running
6,2.356322839202376,2.35568306239048,2.3319689232626204,0.12531628017204272,1.8707383983287595,10.0,10.0,False,0.0,0.0,fixed,running
7,2.1052651405565226,2.1046039489656336,2.1433764646925746,0.12647345991921766,1.5217063107521898,10.0,10.0,False,0.0,0.0,fixed,running
8,1.9613822293661178,1.9606980135413912,1.9573928276403239,0.10369695046239723,1.5376271188523927,10.0,10.0,False,0.0,0.0,fixed,running
9,1.796288518144036,1.795581386655453,1.7975722247480734,0.09558394315612369,1.4360937448572233,10.0,10.0,False,0.0,0.0,fixed,running
10,1.6574243729241742,1.6566931734256214,1.6229711212577875,0.11643462263617857,1.6005544833568062,10.0,10.0,False,0.0,0.0,fixed,running
11,1.4843523963236158,1.4835974964561256,1.5200487321504468,0.08442378421529874,1.0452417854842313,10.0,10.0,False,0.0,0.0,fixed,running
12,1.4184114432399135,1.417635810940248,1.4217961474507828,0.050026191929510896,1.0630113814683522,10.0,10.0,False,0.0,0.0,fixed,running
13,1.3415822706373373,1.3407854281961304,1.3416493244244798,0.027111190301029126,0.9341144038184845,10.0,10.0,False,0.0,0.0,fixed,running
14,1.2754056010418433,1.2745875571896998,1.2654782328845473,0.023614929111785744,0.9457131232289996,10.0,10.0,False,0.0,0.0,fixed,running
15,1.2063069509099908,1.2054681380999666,1.1829538637102182,0.07344538753444153,1.0710834395792643,10.0,10.0,False,0.0,0.0,fixed,running
16,1.1232888299183164,1.122424815464406,1.115472771474458,0.04753030517753089,0.8609146174027814,10.0,10.0,False,0.0,0.0,fixed,running
17,1.0626312084729121,1.0617444116502754,1.0469229391354828,0.04944243531406638,0.9412192415078007,10.0,10.0,False,0.0,0.0,fixed,running
18,0.9982367728073801,0.9973210897874623,0.9879707929395892,0.021214301417186304,0.85381352080887,10.0,10.0,False,0.0,0.0,fixed,running
19,0.9450884599351718,0.9441489307492815,0.9405317752794278,0.022489594423293003,0.7485928403304118,10.0,10.0,False,0.0,0.0,fixed,running
20,0.9050557784106368,0.9040954303590291,0.8971790675892523,0.01952180810571846,0.733816999873747,10.0,10.0,False,0.0,0.0,fixed,running
21,0.8669549160064924,0.8659742496602173,0.8621065382155351,0.018332419934069796,0.6464389669092421,10.0,10.0,False,0.0,0.0,fixed,running
22,0.8368926174297647,0.8358929516467776,0.8300488849701742,0.01745018475159915,0.6350683843692919,10.0,10.0,False,0.0,0.0,fixed,running
23,0.8084761081667534,0.8074580786492666,0.8040486052005248,0.016682660185798302,0.5589883299258391,10.0,10.0,False,0.0,0.0,fixed,running
24,0.7859595051648111,0.7849247045626963,0.7802791144837137,0.01600894505949837,0.550697317892023,10.0,10.0,False,0.0,0.0,fixed,running
25,0.764826989590513,0.7637760181845968,0.7608560424849701,0.015146808164684552,0.4849785218756781,10.0,10.0,False,0.0,0.0,fixed,running
26,0.7478303689225305,0.7467646770992595,0.7431086179865183,0.014674406378291661,0.47969233523267707,10.0,10.0,False,0.0,0.0,fixed,running
27,0.7320041617899105,0.7309242159914193,0.728706288827361,0.015008961189097387,0.39978054977621236,10.0,10.0,False,0.0,0.0,fixed,running
28,0.7194559532184437,0.7183624000418778,0.7165531859098908,0.018520541109126265,0.3885966089795914,10.0,10.0,False,0.0,0.0,fixed,running
29,0.7090894322689922,0.7079821870830614,0.7045456787971286,0.02139058541200535,0.4027091501793844,10.0,10.0,False,0.0,0.0,fixed,running
30,0.6977409055087852,0.6966216963485105,0.6950621041571431,0.012710459798129835,0.331369692831855,10.0,10.0,False,0.0,0.0,fixed,running
31,0.6893443485388187,0.6882137091233762,0.6867013536801018,0.008539413090723803,0.31113153630386536,10.0,10.0,False,0.0,0.0,fixed,running
32,0.682051182232959,0.6809097640564673,0.6793283682862311,0.0033925404254332597,0.29374534770136346,10.0,10.0,False,0.0,0.0,fixed,running
33,0.675458819955227,0.6743072316829561,0.672796998112185,0.003210227089327217,0.27777679558777796,10.0,10.0,False,0.0,0.0,fixed,running
34,0.6695224016057261,0.6683612246494222,0.6669842879848695,0.0028628694626569033,0.26300126194216744,10.0,10.0,False,0.0,0.0,fixed,running
35,0.6642074350056739,0.6630372175232274,0.6617900566680593,0.0026460734190386255,0.2494140260777636,10.0,10.0,False,0.0,0.0,fixed,running
36,0.659445848430686,0.6582670977104704,0.6571311374363279,0.0024852118970982995,0.23695629306282007,10.0,10.0,False,0.0,0.0,fixed,running
37,0.6551640811919835,0.6539772641945445,0.6529373347039099,0.002328535506448442,0.22553036714057337,10.0,10.0,False,0.0,0.0,fixed,running
38,0.6512982865417434,0.6501038346669973,0.6491489802419889,0.0021854706529022363,0.21503524040964198,10.0,10.0,False,0.0,0.0,fixed,running
39,0.647795608508176,0.6465939217893127,0.6457152240384597,0.0020544046221081997,0.20537886738179884,10.0,10.0,False,0.0,0.0,fixed,running
40,0.6446116540303383,0.6434031038816741,0.6425926485191419,0.001933358066051629,0.19647946942065042,10.0,10.0,False,0.0,0.0,fixed,running
41,0.6417084623795796,0.6404933936715742,0.6397440937041997,0.0018211862184301939,0.18826426559710643,10.0,10.0,False,0.0,0.0,fixed,running
42,0.6390533454024031,0.6378320784072707,0.6371376664915126,0.0017171787108487748,0.18066810572237868,10.0,10.0,False,0.0,0.0,fixed,running
43,0.6366181135161686,0.6353909458161605,0.634745913359197,0.001620810762983923,0.17363243814031448,10.0,10.0,False,0.0,0.0,fixed,running
44,0.6343784218332796,0.6331456301286637,0.6325451316023872,0.0015315514109602087,0.16710456206487703,10.0,10.0,False,0.0,0.0,fixed,running
45,0.6323131905414127,0.6310750323169269,0.6305147950545142,0.001448856260944329,0.16103703982036185,10.0,10.0,False,0.0,0.0,fixed,running
46,0.6304041090151662,0.6291608240650519,0.6286370740608898,0.001372206214428908,0.15538718370049337,10.0,10.0,False,0.0,0.0,fixed,running
47,0.628635221881622,0.6273870337079863,0.6268964333723192,0.0013011234759483983,0.1501165859855636,10.0,10.0,False,0.0,0.0,fixed,running
48,0.626992583932074,0.6257397010297391,0.6252792947081591,0.0012351689517797093,0.14519068880101443,10.0,10.0,False,0.0,0.0,fixed,running
49,0.625463970298791,0.6242065873359303,0.6237737531038845,0.0011739361667931598,0.14057839520047902,10.0,10.0,False,0.0,0.0,fixed,running
50,0.6240386317761474,0.6227769306782651,0.622369338046615,0.0011170478338872318,0.13625171957384258,10.0,10.0,False,0.0,0.0,fixed,running
51,0.6227070878910766,0.6214412388355406,0.6210568119527795,0.0010641544483151655,0.13218547324024862,10.0,10.0,False,0.0,0.0,fixed,running
52,0.6214609517680055,0.6201911140962006,0.6198279998229862,0.0010149332100311222,0.12835698110568525,10.0,10.0,False,0.0,0.0,fixed,running
53,0.6202927817083863,0.6190191047622209,0.6186756449647485,0.0009690866431488696,0.12474582609698874,10.0,10.0,False,0.0,0.0,fixed,running
54,0.6191959551617572,0.6179185790507811,0.6175932865426158,0.0009263410125665626,0.12133361874676035,10.0,10.0,False,0.0,0.0,fixed,running
55,0.6181645614735793,0.6168836177784908,0.6165751554314212,0.0008864447352321757,0.11810378965165373,10.0,10.0,False,0.0,0.0,fixed,running
56,0.6171933104114371,0.6159089228293015,0.6156160854398528,0.0008491668624580462,0.11504140271961913,10.0,10.0,False,0.0,0.0,fixed,running
57,0.616277453977591,0.6149897389136795,0.6147114374609736,0.0008142956299341608,0.11213298728015457,10.0,10.0,False,0.0,0.0,fixed,running
58,0.615412719427441,0.6141217865382039,0.61385703451183,0.0007816370617106151,0.10936638728617079,10.0,10.0,False,0.0,0.0,fixed,running
59,0.6145952517523787,0.6133012044437065,0.6130491059606524,0.000751013627327599,0.10673062598277938,10.0,10.0,False,0.0,0.0,fixed,running
60,0.6138215641680465,0.6125245000526216,0.6122842395194474,0.0007222629590869796,0.10421578455164238,10.0,10.0,False,0.0,0.0,fixed,running
61,0.6130884953853162,0.611788506702545,0.6115593398119059,0.0006952366362662204,0.10181289336110762,10.0,10.0,False,0.0,0.0,fixed,running
62,0.6123931726386037,0.61109034664032,0.6108715925196658,0.0006697990401231432,0.09951383456575773,10.0,10.0,False,0.0,0.0,fixed,running
