iter,objective,deploy_rel_error,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,decision,status
1,0.03452574687619056,0.2527470893716168,3.9798910341533285,0.4478619796977004,1.0,1.5907593499651345,True,-1.8568459232888135,2.0422324139084242,task_aware_ogd,running
2,0.10903127387745618,0.2914501862348539,4.197232383861077,8.329991207016617,1.5907593499651345,1.3521454474703642,True,0.0,-1.2328861754966018,task_reject_shrink,running
3,0.17193224109086688,0.3824273272600529,7.623911122409602,13.145981353798646,1.3521454474703642,1.1493236303498096,True,0.0,-0.9612166378580753,task_reject_shrink,running
4,0.18292869657802133,0.3646060451401604,8.181186912145291,12.799546375528752,1.1493236303498096,1.3245831420118208,True,-1.1353934264726906,0.7589783622080806,task_aware_ogd,running
5,0.17912464397432937,0.29737216485218,6.008560258002823,11.872805620766163,1.3245831420118208,1.4683117721590344,True,-0.9213985209653609,0.008762980238238072,task_aware_ogd,running
6,0.17389657000677433,0.31699262427473335,6.009838164752416,11.946709290048638,1.4683117721590344,1.248065006335179,True,0.0,-1.148876772647678,task_reject_shrink,running
7,0.19348352267429578,0.40000932631297426,8.584438549310857,13.464470937888239,1.248065006335179,1.0608552553849022,True,0.0,-0.916267416363528,task_reject_shrink,running
8,0.18842656396503166,0.38425384052248046,8.795495823709915,12.637623143541447,1.0608552553849022,1.1094034729073061,True,-0.5062548713669983,-0.015788771506348748,task_aware_ogd,running
9,0.16712172769421257,0.32535292961109386,6.897271057395519,11.307405453795022,1.1094034729073061,1.1607068607960727,True,-0.5424806785904055,-0.22151053154307226,task_aware_ogd,running
10,0.1487309641278556,0.3339988147236718,6.66897728936017,10.810478389235442,1.1607068607960727,0.9866008316766618,True,0.0,-1.096617834743255,task_reject_shrink,running
11,0.1532418633173062,0.37896237412725764,8.486236209017164,10.844105920529897,0.9866008316766618,0.8386107069251625,True,0.0,-0.9703183555370521,task_reject_shrink,running
12,0.14571430051435075,0.38876217083475656,9.04492316616905,10.240070738508368,0.8386107069251625,0.7128191008863881,True,0.0,-0.9447875083652446,task_reject_shrink,running
13,0.12413434409029053,0.38209663118537474,8.941294437162155,8.83803518128093,0.7128191008863881,0.7368005099009638,True,-0.4772236164732506,-0.06485145564090322,task_aware_ogd,running
14,0.10904786326360089,0.330929481388664,7.460296853729908,8.215021508031471,0.7368005099009638,0.7662364555721207,True,-0.586297265900728,-0.19819546841705854,task_aware_ogd,running
15,0.10167132490873855,0.342064782542072,7.330297877085174,7.9942969883454635,0.7662364555721207,0.6513009872363027,True,0.0,-1.072755137220097,task_reject_shrink,running
16,0.1013235911030837,0.3925306727717743,9.048495016933753,7.871018802120003,0.6513009872363027,0.5536058391508573,True,0.0,-0.9351405976237727,task_reject_shrink,running
17,0.09463260592229462,0.38992044092192124,9.439942409965926,7.276656381755862,0.5536058391508573,0.5699378650588297,True,-0.4795071959711916,-0.06944954315164731,task_aware_ogd,running
18,0.0857634442757059,0.34037875279333973,7.703206012463701,6.780676413105085,0.5699378650588297,0.5913504526602107,True,-0.6258994357736607,-0.17163834151749374,task_aware_ogd,running
19,0.07650324639433666,0.3391498093208902,7.569303801633238,6.411400164087218,0.5913504526602107,0.6022420606374916,True,-0.31821068413967823,-0.21063605527011564,task_aware_ogd,running
20,0.08328440640043545,0.35576378603146924,8.062480010926386,6.908087488029112,0.6022420606374916,0.5119057515418679,True,0.0,-1.0334882907420198,task_reject_shrink,running
21,0.08169272938348539,0.4042657350718636,9.52379439442551,6.665397271848407,0.5119057515418679,0.43511988881058766,True,0.0,-0.9056828571714646,task_reject_shrink,running
22,0.07356342180269916,0.39132111452133184,9.70935868069935,6.00543590325723,0.43511988881058766,0.4461072597856641,True,-0.46787490676832727,-0.048910753148497604,task_aware_ogd,running
23,0.0640315074198432,0.3365021531146903,7.9267948750856645,5.475594920295916,0.4461072597856641,0.4627145557474294,True,-0.7011685588627572,-0.13142050740312944,task_aware_ogd,running
24,0.058464735995803756,0.3501922192137701,8.02474945472039,5.361757794086696,0.4627145557474294,0.393307372385315,True,0.0,-1.0492730774989418,task_reject_shrink,running
25,0.059270906580457465,0.4083115493785751,9.83328117830434,5.322786268638938,0.393307372385315,0.33431126652751775,True,0.0,-0.8957247945551315,task_reject_shrink,running
26,0.05381591773543714,0.3882236287040985,9.851166952851733,4.765815356003099,0.33431126652751775,0.34427475551503534,True,-0.598982878027575,0.08025295627656617,task_aware_ogd,running
27,0.04747149265060371,0.339354822520089,8.179609891854478,4.380139678820666,0.34427475551503534,0.3590160736066766,True,-0.8714387060863834,-0.002920468540831278,task_aware_ogd,running
28,0.042752922129618384,0.3496743246102317,8.09353248759063,4.3079367154366945,0.3590160736066766,0.30516366256567506,True,0.0,-1.050753058797203,task_reject_shrink,running
29,0.043118257455162276,0.40058210780431847,10.016676358078765,4.236596345459067,0.30516366256567506,0.2593891131808238,True,0.0,-0.9148365202418256,task_reject_shrink,running
30,0.03946015191072019,0.3948247918554988,10.140977631493543,3.835042729400039,0.2593891131808238,0.26941578006061423,True,-0.8309287570860656,0.27144106918936517,task_aware_ogd,running
31,0.034667341627313046,0.3396016376716955,8.285185132113527,3.5598729666655085,0.26941578006061423,0.2823614474036984,True,-1.0452284199126622,0.16764341975183744,task_aware_ogd,running
32,0.031048625144860138,0.3497332687702258,8.347756091147787,3.5133798864041665,0.2823614474036984,0.24000723029314366,True,0.0,-1.0505845042642195,task_reject_shrink,running
33,0.03177555428214322,0.4034800904111945,10.030548802499156,3.407365241665709,0.24000723029314366,0.2040061457491721,True,0.0,-0.9076281347170243,task_reject_shrink,running
34,0.028540789558813402,0.40502872018628816,10.219498043864741,3.076765542967707,0.2040061457491721,0.21326005272236814,True,-1.0346955611875095,0.5065315784673564,task_aware_ogd,running
35,0.025768920077034168,0.33933510388548227,8.304321734337341,2.8922289229082447,0.21326005272236814,0.22451874412882974,True,-1.21745516577143,0.3775379680435768,task_aware_ogd,running
36,0.022568593718085964,0.3546273839879286,8.461424344268469,2.8685547216771012,0.22451874412882974,0.1908409325095053,True,0.0,-1.036687663315468,task_reject_shrink,running
37,0.023235833182922265,0.4023461437415742,10.07198981870167,2.7696427578888487,0.1908409325095053,0.16221479263307947,True,0.0,-0.9104425067740036,task_reject_shrink,running
38,0.021033177275060776,0.40078620963314254,10.08432322517458,2.475184630509053,0.16221479263307947,0.17025281504707018,True,-1.1925217239543198,0.765463872819536,task_aware_ogd,running
39,0.018723893890394725,0.33453445867775455,8.288651816868807,2.329673014554043,0.17025281504707018,0.17997869035170697,True,-1.38773790740404,0.6220576031702381,task_aware_ogd,running
40,0.016635302931656895,0.35699608172060987,8.523690557924839,2.3407573502707537,0.17997869035170697,0.15298188679895092,True,0.0,-1.0300304728352514,task_reject_shrink,running
