iter,objective,deploy_rel_error,primal_norm,dual_norm,rho,rho_next,rho_changed,gradient,loss,decision,status
1,0.03648084388380007,0.2533368219919122,3.785812601203777,0.43507135703363886,1.0,2.0137527074704766,True,-2.0,2.0,ogd,running
2,0.1951339568794609,0.34400501052108784,4.626252762208191,11.957079064089285,2.0137527074704766,2.5670509041946485,True,-0.980889362435422,0.4810719706694844,ogd,running
3,0.32231393909189054,0.32653454525786146,5.152300029896137,17.4209658382255,2.5670509041946485,2.7534328526498615,True,-0.3468590661363271,0.06015560588048247,ogd,running
4,0.332292051958145,0.31740419001822845,4.825434712090291,16.78909084213179,2.7534328526498615,2.7399975208864396,True,0.02795101501816366,0.00039062962027280526,ogd,running
5,0.33230528894806466,0.3435063774306917,5.144309913515039,17.78932390988226,2.7399975208864396,2.6280160753936896,True,0.2665891227761379,0.03553488019127536,ogd,running
6,0.3174363036580965,0.3179134659615809,5.021960312885493,17.180275680627062,2.6280160753936896,2.472863814662745,True,0.4258773807832408,0.09068577173139673,ogd,running
7,0.29820965904888885,0.33554960675598194,5.130277817618794,16.035031790278968,2.472863814662745,2.308492904488249,True,0.5199432655842722,0.13517049971321848,ogd,running
8,0.2815929809110527,0.33426082693713755,5.550264665215556,16.343789551329003,2.308492904488249,2.149431762320921,True,0.5769294628397263,0.1664238025462676,ogd,running
9,0.27361139061210726,0.3343035197667005,5.631736648841636,15.76076781685831,2.149431762320921,2.0017213473175883,True,0.6102516562337537,0.18620354196801972,ogd,running
10,0.2521104404817474,0.3287856051122165,5.6765929224426825,14.601167771751767,2.0017213473175883,1.8689271033373185,True,0.6201945626828946,0.19232064779071345,ogd,running
11,0.2447186559848757,0.34240319668856434,6.022716695058015,14.48542574134739,1.8689271033373185,1.7511596832536205,True,0.6167622000300432,0.19019780569294953,ogd,running
12,0.23268515320824829,0.33274749655626257,6.0600220945922985,13.983396281726082,1.7511596832536205,1.6467281261825284,True,0.6085721759358054,0.1851800466616204,ogd,running
13,0.2224913366569727,0.3539165637100188,6.268576264870371,13.371253377892302,1.6467281261825284,1.5551892859558798,True,0.5891790122839347,0.17356595425793642,ogd,running
14,0.21255654506202756,0.3422155105154924,6.466967027001394,13.20530373778649,1.5551892859558798,1.474665268264081,True,0.5683709945881903,0.1615227937445843,ogd,running
15,0.20598373057158667,0.3469906252328527,6.543111854121126,12.814412005736056,1.474665268264081,1.4035930596838282,True,0.5465953259649152,0.14938322518334596,ogd,running
16,0.1942062559719485,0.32819817721013045,6.518870799094205,12.130634315310271,1.4035930596838282,1.3409299488975068,True,0.5219663438210782,0.136224432040972,ogd,running
17,0.19029252096563273,0.34376074659390815,6.728663368760384,11.928188039384658,1.3409299488975068,1.2856933491376885,True,0.4955409961600734,0.12278043943765894,ogd,running
